Month,Product,Company,Complaint_Count,Timely_Response_Pct,Consumer_Disputed_Pct,MoM_Change,YoY_Change
2016-04,Personal loan,Experian,598,0.9579738589434152,0.251460887375101,0.11775700934579447,
2016-05,Personal loan,Experian,449,0.955075523035371,0.2432107395909037,-0.24916387959866215,
2016-06,Personal loan,Experian,523,0.9557420390066336,0.24718677447299925,0.16481069042316254,
2016-07,Personal loan,Experian,448,0.9556138965436779,0.25593720353765476,-0.14340344168260033,
2016-08,Personal loan,Experian,419,0.9547867023737158,0.25565520047815044,-0.0647321428571429,
2016-09,Personal loan,Experian,522,0.9559116815341907,0.2441256845774627,0.24582338902147982,
2016-10,Personal loan,Experian,411,0.9547565249838755,0.24813679421582044,-0.21264367816091956,
2016-11,Personal loan,Experian,514,0.9548098131135074,0.25011794015773353,0.25060827250608275,
2016-12,Personal loan,Experian,717,0.9536778806509603,0.2520550344259392,0.39494163424124507,
2017-01,Personal loan,Experian,532,0.9582502729286692,0.24605479507519937,-0.25801952580195253,
2017-02,Personal loan,Experian,638,0.9525847426670452,0.238863344394418,0.1992481203007519,0.226923076923077
2017-03,Personal loan,Experian,614,0.9540927139995852,0.2533545400151486,-0.037617554858934144,0.14766355140186915
2017-04,Personal loan,Experian,471,0.957213963874971,0.24709807545318646,-0.23289902280130292,-0.2123745819397993
2017-05,Personal loan,Experian,512,0.9548447783431779,0.2515484140762938,0.08704883227176219,0.14031180400890864
2017-06,Personal loan,Experian,425,0.9564149478227374,0.25004570392250053,-0.169921875,-0.18738049713193117
2017-07,Personal loan,Experian,444,0.9517179980156683,0.24423068481721386,0.04470588235294115,-0.008928571428571397
2017-08,Personal loan,Experian,483,0.9556588170166648,0.24985137615205083,0.08783783783783794,0.1527446300715991
2017-09,Personal loan,Experian,394,0.9564548981220538,0.26231689688076076,-0.18426501035196685,-0.24521072796934862
2017-10,Personal loan,Experian,435,0.9542870567656664,0.2532947997409326,0.10406091370558368,0.058394160583941535
2017-11,Personal loan,Experian,519,0.9549807270480841,0.25129631402629804,0.193103448275862,0.009727626459143934
2017-12,Personal loan,Experian,709,0.9533190038888065,0.24812830230855676,0.36608863198458574,-0.01115760111576014
2018-01,Personal loan,Experian,671,0.9546213704490509,0.2437868435276319,-0.053596614950634724,0.2612781954887218
2018-02,Personal loan,Experian,651,0.9546315633800843,0.24876307223530522,-0.02980625931445602,0.020376175548589393
2018-03,Personal loan,Experian,715,0.9547118866872465,0.2436392778676409,0.0983102918586789,0.16449511400651473
2018-04,Personal loan,Experian,660,0.9564626428302482,0.25071309554058535,-0.07692307692307687,0.4012738853503184
2018-05,Personal loan,Experian,666,0.9553272479710586,0.24917644924602403,0.009090909090909038,0.30078125
2018-06,Personal loan,Experian,643,0.9530576705493553,0.23874055040149028,-0.03453453453453459,0.5129411764705882
2018-07,Personal loan,Experian,500,0.9567390864320188,0.2504288549242036,-0.2223950233281493,0.12612612612612617
2018-08,Personal loan,Experian,583,0.9533427202123788,0.2494712970238347,0.16599999999999993,0.20703933747412018
2018-09,Personal loan,Experian,459,0.9554969960089664,0.2540660641362837,-0.21269296740994859,0.1649746192893402
2018-10,Personal loan,Experian,402,0.9559002063383018,0.25041143488460826,-0.12418300653594772,-0.07586206896551728
2018-11,Personal loan,Experian,696,0.9567623386346188,0.25191256292130476,0.7313432835820894,0.34104046242774566
2018-12,Personal loan,Experian,549,0.9564246766747464,0.24830030748594725,-0.2112068965517241,-0.22566995768688292
2019-01,Personal loan,Experian,861,0.9566887059594321,0.2554161431450724,0.5683060109289617,0.28315946348733223
2019-02,Personal loan,Experian,734,0.952664275501699,0.2511589572955956,-0.14750290360046459,0.12749615975422435
2019-03,Personal loan,Experian,597,0.9580146012248634,0.24523841873061059,-0.18664850136239786,-0.16503496503496506
2019-04,Personal loan,Experian,894,0.9560239277913792,0.25386964022802727,0.4974874371859297,0.3545454545454545
2019-05,Personal loan,Experian,679,0.9542037826820399,0.24335028534088443,-0.24049217002237133,0.019519519519519468
2019-06,Personal loan,Experian,475,0.9559027490786828,0.2522182220791751,-0.30044182621502213,-0.26127527216174184
2019-07,Personal loan,Experian,611,0.9560232868573609,0.24397961387529724,0.2863157894736843,0.22199999999999998
2019-08,Personal loan,Experian,647,0.9544550055289523,0.25321117163130935,0.05891980360065463,0.10977701543739271
2019-09,Personal loan,Experian,567,0.9521562932179762,0.25346929948513536,-0.1236476043276662,0.23529411764705888
2019-10,Personal loan,Experian,583,0.9548134662531612,0.24771332430290588,0.02821869488536155,0.4502487562189055
2019-11,Personal loan,Experian,619,0.9563531762830042,0.24857707686631922,0.061749571183533414,-0.11063218390804597
2019-12,Personal loan,Experian,814,0.9567434784413461,0.24518594541082744,0.3150242326332795,0.48269581056466304
2020-01,Personal loan,Experian,954,0.9530542984437255,0.25585103853030033,0.17199017199017197,0.10801393728222997
2020-02,Personal loan,Experian,783,0.9574228553272244,0.2553896317929803,-0.17924528301886788,0.06675749318801083
2020-03,Personal loan,Experian,972,0.9545217062199581,0.250698564572422,0.24137931034482762,0.6281407035175879
2020-04,Personal loan,Experian,954,0.954444913901511,0.2457153099043261,-0.01851851851851849,0.06711409395973145
2020-05,Personal loan,Experian,661,0.9539874741474024,0.24745857118818235,-0.3071278825995807,-0.026509572901325495
2020-06,Personal loan,Experian,722,0.9551886137524104,0.25569059057977445,0.09228441754916794,0.52
2020-07,Personal loan,Experian,636,0.9564343573257786,0.2486935888498679,-0.11911357340720219,0.04091653027823239
2020-08,Personal loan,Experian,583,0.9550417243376648,0.25212217293709877,-0.08333333333333337,-0.09891808346213293
2020-09,Personal loan,Experian,633,0.9539294339737583,0.24413559552350392,0.08576329331046306,0.1164021164021165
2020-10,Personal loan,Experian,564,0.9526515073852097,0.247310007013002,-0.1090047393364929,-0.032590051457976
2020-11,Personal loan,Experian,550,0.9526011920777336,0.24924027117481434,-0.024822695035460973,-0.11147011308562194
2020-12,Personal loan,Experian,859,0.9567277941421838,0.2498736334081953,0.5618181818181818,0.055282555282555323
2021-01,Personal loan,Experian,1007,0.9530361110063764,0.24411172007003867,0.17229336437718268,0.05555555555555558
2021-02,Personal loan,Experian,700,0.9549718128574854,0.25227636598887543,-0.3048659384309831,-0.10600255427841632
2021-03,Personal loan,Experian,791,0.9550338561316795,0.256463292564693,0.1299999999999999,-0.18621399176954734
2021-04,Personal loan,Experian,906,0.9518030962231794,0.24797401944524233,0.145385587863464,-0.05031446540880502
2021-05,Personal loan,Experian,717,0.9558057613199127,0.24873886460360506,-0.20860927152317876,0.08472012102874427
2021-06,Personal loan,Experian,645,0.9550904081480802,0.2542077995400822,-0.10041841004184104,-0.10664819944598336
2021-07,Personal loan,Experian,580,0.9553023749491771,0.2503841450473771,-0.10077519379844957,-0.08805031446540879
2021-08,Personal loan,Experian,855,0.9552395671515217,0.25453010886128946,0.47413793103448265,0.4665523156089193
2021-09,Personal loan,Experian,512,0.9559447466906615,0.24493408375957093,-0.40116959064327484,-0.1911532385466035
2021-10,Personal loan,Experian,615,0.9565527977758758,0.2506008100501866,0.201171875,0.09042553191489366
2021-11,Personal loan,Experian,976,0.9576297375827287,0.24889676038843067,0.5869918699186991,0.7745454545454546
2021-12,Personal loan,Experian,772,0.9550984532464558,0.2469248544764071,-0.2090163934426229,-0.10128055878928988
2022-01,Personal loan,Experian,1089,0.9541601544205874,0.2586184892807132,0.410621761658031,0.08142999006951346
2022-02,Personal loan,Experian,777,0.9577858234471506,0.25113463751931187,-0.2865013774104683,0.1100000000000001
2022-03,Personal loan,Experian,1096,0.9545311921312101,0.2498043394125683,0.41055341055341055,0.38558786346396956
2022-04,Personal loan,Experian,816,0.9566629108374881,0.2532130873219494,-0.25547445255474455,-0.09933774834437081
2022-05,Personal loan,Experian,540,0.9556025843553387,0.24635426509525388,-0.3382352941176471,-0.2468619246861925
2022-06,Personal loan,Experian,883,0.9558434703391228,0.2532565851594455,0.6351851851851851,0.3689922480620156
2022-07,Personal loan,Experian,942,0.9530939296560201,0.24614818854917245,0.06681766704416758,0.6241379310344828
2022-08,Personal loan,Experian,649,0.9557109690261474,0.24236319663243847,-0.3110403397027601,-0.2409356725146199
2022-09,Personal loan,Experian,721,0.9563672989434389,0.2517709324816665,0.11093990755007699,0.408203125
2022-10,Personal loan,Experian,629,0.9547087798649778,0.24519422547347347,-0.12760055478502086,0.02276422764227637
2022-11,Personal loan,Experian,1301,0.9512776808550235,0.2496634907679881,1.068362480127186,0.3329918032786885
2022-12,Personal loan,Experian,998,0.9539347762667422,0.25153696737810205,-0.23289777094542663,0.29274611398963724
2023-01,Personal loan,Experian,938,0.9552289616589963,0.25810916230476766,-0.06012024048096187,-0.1386593204775023
2023-02,Personal loan,Experian,1052,0.9563188108709895,0.2607534009532665,0.12153518123667384,0.35392535392535396
2023-03,Personal loan,Experian,1097,0.9547425297243801,0.2515893490030793,0.04277566539923949,0.0009124087591241281
2023-04,Personal loan,Experian,1068,0.9538767476776346,0.2546059280172825,-0.0264357338195077,0.3088235294117647
2023-05,Personal loan,Experian,1022,0.9566922176323341,0.24733556512416255,-0.04307116104868913,0.8925925925925926
2023-06,Personal loan,Experian,789,0.9560825145043197,0.24763079431664956,-0.22798434442270055,-0.10645526613816536
2023-07,Personal loan,Experian,795,0.9557386939210302,0.24710610520162812,0.0076045627376426506,-0.1560509554140127
2023-08,Personal loan,Experian,1129,0.9564542352808532,0.2530913493852881,0.4201257861635219,0.7395993836671804
2023-09,Personal loan,Experian,666,0.9549574865745104,0.2504523998504834,-0.4100974313551816,-0.07628294036061023
2023-10,Personal loan,Experian,644,0.954745063035296,0.24752380235243912,-0.033033033033033066,0.0238473767885532
2023-11,Personal loan,Experian,1636,0.9553511336853625,0.2499918510303974,1.5403726708074532,0.2574942352036895
2023-12,Personal loan,Experian,1332,0.9527767276743005,0.2518165889390622,-0.18581907090464544,0.3346693386773547
2024-01,Personal loan,Experian,1257,0.9569263121510672,0.2515452037054687,-0.056306306306306286,0.34008528784648195
2024-02,Personal loan,Experian,1108,0.9534372438011147,0.24908139052860706,-0.1185361972951472,0.05323193916349811
2024-03,Personal loan,Experian,963,0.9558384512105079,0.250778249571129,-0.13086642599277976,-0.12215132178669097
2024-04,Personal loan,Experian,1006,0.955624262315608,0.24834905826777495,0.044652128764278265,-0.05805243445692887
2024-05,Personal loan,Experian,902,0.9573444125223791,0.25233842225415537,-0.1033797216699801,-0.11741682974559686
2024-06,Personal loan,Experian,787,0.9538904310945263,0.2571122658739244,-0.1274944567627494,-0.0025348542458808465
2024-07,Personal loan,Experian,954,0.9552557661008343,0.2525527597190545,0.21219822109275732,0.19999999999999996
2024-08,Personal loan,Experian,770,0.955804138961391,0.24622389745506817,-0.19287211740041932,-0.31798051372896363
2024-09,Personal loan,Experian,712,0.9532692281233325,0.2561247291417593,-0.07532467532467535,0.06906906906906918
2024-10,Personal loan,Experian,814,0.9569638164129419,0.2496284538276869,0.1432584269662922,0.2639751552795031
2024-11,Personal loan,Experian,1307,0.9543001707070893,0.2599726097630135,0.6056511056511056,-0.2011002444987775
2024-12,Personal loan,Experian,1126,0.9550042075205055,0.250305736623672,-0.13848508033664886,-0.15465465465465467
2025-01,Personal loan,Experian,1559,0.9548755956256249,0.2523325188013394,0.3845470692717585,0.24025457438345277
2025-02,Personal loan,Experian,1240,0.9555726849839803,0.24952264897069976,-0.20461834509300836,0.11913357400722013
2025-03,Personal loan,Experian,1211,0.9537589735754634,0.254799881189424,-0.023387096774193594,0.2575285565939771
2025-04,Personal loan,Experian,1106,0.9547462118318217,0.254374280032766,-0.08670520231213874,0.09940357852882697
2025-05,Personal loan,Experian,1035,0.95672312359534,0.2528308727579492,-0.06419529837251359,0.14745011086474502
2025-06,Personal loan,Experian,979,0.9540116266220574,0.24723515946412147,-0.05410628019323671,0.24396442185514622
2025-07,Personal loan,Experian,933,0.9569136136670048,0.25353425903147,-0.04698672114402447,-0.022012578616352196
2025-08,Personal loan,Experian,932,0.9582755604401593,0.2467874504465771,-0.001071811361200381,0.21038961038961035
2025-09,Personal loan,Experian,955,0.9565243899043088,0.24951440150157603,0.02467811158798283,0.3412921348314606
2025-10,Personal loan,Experian,1057,0.9550148565629352,0.24215466899737645,0.10680628272251314,0.2985257985257985
2025-11,Personal loan,Experian,1194,0.9548781321141588,0.2528804029512299,0.12961210974456017,-0.08645753634276965
2025-12,Personal loan,Experian,1155,0.9568760434796114,0.24292531591121777,-0.03266331658291455,0.0257548845470692
2026-01,Personal loan,Experian,1399,0.9557192897851303,0.251034140152273,0.21125541125541125,-0.10262989095574082
2016-02,Student loan,Experian,963,0.9541928341471273,0.24838779693450855,,
2016-03,Student loan,Experian,1032,0.9549705725513242,0.24325324634391682,0.07165109034267902,
2016-04,Student loan,Experian,1103,0.95591057411581,0.2514354338055495,0.068798449612403,
2016-05,Student loan,Experian,1093,0.9562188343233964,0.24813757097955413,-0.00906618313689933,
2016-06,Student loan,Experian,908,0.9562878389041518,0.2522676609349357,-0.16925892040256174,
2016-07,Student loan,Experian,783,0.9539660623060238,0.24967917784837268,-0.13766519823788548,
2016-08,Student loan,Experian,856,0.9516218751018263,0.24889561345131056,0.09323116219667948,
2016-09,Student loan,Experian,784,0.9548803050481119,0.2529539506154728,-0.08411214953271029,
2016-10,Student loan,Experian,578,0.9554446802509673,0.25441606635776937,-0.2627551020408163,
2016-11,Student loan,Experian,870,0.9555088305404955,0.24985346288512536,0.5051903114186851,
2016-12,Student loan,Experian,1206,0.9558138000591254,0.24884510305006644,0.38620689655172424,
2017-01,Student loan,Experian,1606,0.9577046470082795,0.2504249376798942,0.3316749585406302,
2017-02,Student loan,Experian,1205,0.956061917225157,0.24877433394221313,-0.24968866749688667,0.25129802699896153
2017-03,Student loan,Experian,1180,0.9553787433456724,0.25314174525331373,-0.020746887966805017,0.14341085271317833
2017-04,Student loan,Experian,1224,0.9554635630527477,0.2506449452095445,0.03728813559322042,0.10970081595648229
2017-05,Student loan,Experian,915,0.9528981516902579,0.25038927900515556,-0.25245098039215685,-0.16285452881976215
2017-06,Student loan,Experian,967,0.95426269971423,0.24479434316461277,0.05683060109289628,0.06497797356828183
2017-07,Student loan,Experian,1408,0.9556982826391188,0.24988465388951775,0.45604963805584275,0.7982120051085568
2017-08,Student loan,Experian,887,0.9551704547497476,0.26000386094455374,-0.37002840909090906,0.03621495327102808
2017-09,Student loan,Experian,1138,0.9546039776350862,0.24686517580235953,0.28297632468996614,0.4515306122448979
2017-10,Student loan,Experian,1011,0.9525811923772934,0.24171384162666365,-0.11159929701230231,0.7491349480968859
2017-11,Student loan,Experian,1600,0.9563211145289784,0.24968947743593878,0.5825914935707222,0.8390804597701149
2017-12,Student loan,Experian,1213,0.9548138691466108,0.2538501474407528,-0.24187499999999995,0.005804311774461057
2018-01,Student loan,Experian,1858,0.9559187660524628,0.24664298259874898,0.5317394888705689,0.15691158156911578
2018-02,Student loan,Experian,1190,0.9524949581779367,0.25361545464729585,-0.3595263724434876,-0.012448132780082943
2018-03,Student loan,Experian,1461,0.954394310065609,0.25778075777005033,0.22773109243697487,0.23813559322033906
2018-04,Student loan,Experian,2050,0.957096994764537,0.24670616722825767,0.4031485284052019,0.6748366013071896
2018-05,Student loan,Experian,1125,0.9564528485206756,0.24019548886129757,-0.4512195121951219,0.2295081967213115
2018-06,Student loan,Experian,968,0.9533905062049508,0.2563192479547732,-0.13955555555555554,0.0010341261633919352
2018-07,Student loan,Experian,1246,0.9529463188370265,0.2471388220130603,0.2871900826446281,-0.11505681818181823
2018-08,Student loan,Experian,1180,0.9579519837120014,0.2506364287139145,-0.052969502407704705,0.3303269447576098
2018-09,Student loan,Experian,904,0.9535053581728934,0.24798183747819827,-0.23389830508474574,-0.20562390158172228
2018-10,Student loan,Experian,1119,0.9545747567128015,0.25219397419305106,0.23783185840707954,0.10682492581602365
2018-11,Student loan,Experian,1626,0.9545139355013644,0.25321434209913546,0.4530831099195711,0.016250000000000098
2018-12,Student loan,Experian,1311,0.9548332811783459,0.24562638297826467,-0.19372693726937273,0.08079142621599344
2019-01,Student loan,Experian,2121,0.9560659485771954,0.25232049882315927,0.6178489702517163,0.14155005382131325
2019-02,Student loan,Experian,1186,0.9557717329182711,0.2542042029219635,-0.4408297972654408,-0.003361344537815114
2019-03,Student loan,Experian,1376,0.9565813677857934,0.24735160657708646,0.1602023608768972,-0.05817932922655711
2019-04,Student loan,Experian,1714,0.9563520623383703,0.2543202296730077,0.24563953488372103,-0.16390243902439028
2019-05,Student loan,Experian,1000,0.9530234570426526,0.25370459735608686,-0.41656942823803966,-0.11111111111111116
2019-06,Student loan,Experian,1311,0.954237461841496,0.2553881628996225,0.31099999999999994,0.35433884297520657
2019-07,Student loan,Experian,1136,0.9568839791515246,0.2467886318676493,-0.13348588863463007,-0.0882825040128411
2019-08,Student loan,Experian,1614,0.9526835740152046,0.24611932970047776,0.420774647887324,0.3677966101694916
2019-09,Student loan,Experian,1105,0.9560299339822442,0.2493288450418648,-0.315365551425031,0.22234513274336276
2019-10,Student loan,Experian,1329,0.9539781047040563,0.2464355877838886,0.20271493212669678,0.18766756032171572
2019-11,Student loan,Experian,1481,0.9551623850557318,0.24623571863657398,0.11437170805116637,-0.0891758917589176
2019-12,Student loan,Experian,1371,0.9553419485090745,0.24890034180000195,-0.07427413909520597,0.04576659038901609
2020-01,Student loan,Experian,1779,0.9552467356617153,0.25543231312797143,0.29759299781181614,-0.16124469589816126
2020-02,Student loan,Experian,1482,0.9558826436506043,0.25245325176513544,-0.16694772344013487,0.2495784148397977
2020-03,Student loan,Experian,1661,0.9572806281616691,0.24773013542002573,0.12078272604588403,0.2071220930232558
2020-04,Student loan,Experian,2086,0.9558865286794589,0.2473729371831889,0.25586995785671274,0.21703617269544928
2020-05,Student loan,Experian,1212,0.9562980569359717,0.24562653651822894,-0.4189837008628955,0.21199999999999997
2020-06,Student loan,Experian,1314,0.9537731713126522,0.24891537159190838,0.08415841584158423,0.0022883295194509046
2020-07,Student loan,Experian,1360,0.9563789009978124,0.24694971687565168,0.035007610350076046,0.19718309859154926
2020-08,Student loan,Experian,1265,0.9561510972446954,0.24501941259282925,-0.06985294117647056,-0.21623296158612149
2020-09,Student loan,Experian,1158,0.9542287013073247,0.25169016969831287,-0.0845849802371541,0.04796380090497743
2020-10,Student loan,Experian,1286,0.954895874809881,0.24831901968884693,0.11053540587219346,-0.03235515425131674
2020-11,Student loan,Experian,1462,0.9556061949432659,0.2531349388683884,0.1368584758942457,-0.01282916948008106
2020-12,Student loan,Experian,1814,0.9551917490207354,0.2465095798072107,0.24076607387140903,0.3231218088986141
2021-01,Student loan,Experian,1807,0.9547424644101992,0.2553245304809971,-0.0038588754134509795,0.01573917931422142
2021-02,Student loan,Experian,1996,0.9564014688441679,0.25195447166964646,0.10459324847814067,0.3468286099865048
2021-03,Student loan,Experian,2295,0.9529730469334786,0.2539737286899586,0.1497995991983967,0.38169777242624914
2021-04,Student loan,Experian,2094,0.9532664636172118,0.24906472861515014,-0.08758169934640525,0.003835091083413289
2021-05,Student loan,Experian,1359,0.9545336565012243,0.24940648479105879,-0.35100286532951286,0.1212871287128714
2021-06,Student loan,Experian,1430,0.955887496584428,0.246540045402947,0.05224429727740976,0.08828006088280071
2021-07,Student loan,Experian,1549,0.955171344517618,0.2539156672814758,0.08321678321678316,0.13897058823529407
2021-08,Student loan,Experian,1271,0.9572158321138892,0.24836993218457215,-0.1794706262104584,0.004743083003952542
2021-09,Student loan,Experian,1534,0.9575807501800566,0.24891131052472165,0.2069236821400473,0.3246977547495682
2021-10,Student loan,Experian,973,0.9527970379157888,0.24864654314251752,-0.36571056062581486,-0.24339035769828932
2021-11,Student loan,Experian,1706,0.9544864578250792,0.24509350512709996,0.7533401849948613,0.16689466484268123
2021-12,Student loan,Experian,1877,0.9554332594901096,0.2503589076980516,0.1002344665885111,0.03472987872105837
2022-01,Student loan,Experian,2101,0.9554058812058218,0.2479076119800955,0.11933937133724037,0.16270060874377412
2022-02,Student loan,Experian,1846,0.9550658450633986,0.2518458384205835,-0.12137077582103761,-0.07515030060120242
2022-03,Student loan,Experian,2091,0.9552835346672794,0.2556493051886041,0.1327193932827735,-0.0888888888888889
2022-04,Student loan,Experian,1987,0.9567816187549849,0.25107616929677196,-0.049736967957914824,-0.05109837631327607
2022-05,Student loan,Experian,1486,0.9556838053247202,0.2490786292628523,-0.25213890286864615,0.0934510669610007
2022-06,Student loan,Experian,1828,0.955493561615775,0.24692427664602482,0.2301480484522207,0.2783216783216784
2022-07,Student loan,Experian,1505,0.9549244168576724,0.24670266535475072,-0.17669584245076586,-0.02840542285345382
2022-08,Student loan,Experian,2131,0.9573915660007266,0.2543651362930834,0.4159468438538205,0.6766325727773406
2022-09,Student loan,Experian,2037,0.9541168139421605,0.25278149114839227,-0.04411074612857813,0.3279009126466754
2022-10,Student loan,Experian,1233,0.9568114123920588,0.24994719937250848,-0.39469808541973495,0.26721479958890026
2022-11,Student loan,Experian,2397,0.9546936958496336,0.24805684558327912,0.9440389294403893,0.40504103165298955
2022-12,Student loan,Experian,1868,0.9551444402863852,0.25472813450138687,-0.22069253233208175,-0.004794885455514097
2023-01,Student loan,Experian,2331,0.9535626348509562,0.2521957549476809,0.24785867237687365,0.10947168015230835
2023-02,Student loan,Experian,2405,0.9576089082522264,0.24850479815698404,0.031746031746031855,0.30281690140845074
2023-03,Student loan,Experian,2357,0.9534033260521716,0.24887761727118932,-0.01995841995841996,0.12721186035389764
2023-04,Student loan,Experian,2222,0.9532512097422359,0.25160316746685657,-0.057276198557488334,0.11826874685455468
2023-05,Student loan,Experian,2023,0.9555274124848665,0.24596445159546465,-0.0895589558955896,0.3613728129205922
2023-06,Student loan,Experian,1805,0.9562725803197775,0.250622206685484,-0.10776075135936725,-0.012582056892779026
2023-07,Student loan,Experian,1458,0.9549008341078142,0.25235809324216263,-0.1922437673130194,-0.03122923588039872
2023-08,Student loan,Experian,1798,0.9535168759063118,0.24588816944867564,0.23319615912208502,-0.15626466447677145
2023-09,Student loan,Experian,1432,0.9550971842821857,0.24765478056839615,-0.20355951056729704,-0.29700540009818366
2023-10,Student loan,Experian,1482,0.9548006622340244,0.2539779709038243,0.034916201117318524,0.2019464720194648
2023-11,Student loan,Experian,2422,0.9534257693928043,0.2514425714583207,0.6342780026990553,0.010429703796412282
2023-12,Student loan,Experian,2331,0.9555576998372581,0.2507433933376877,-0.037572254335260125,0.24785867237687365
2024-01,Student loan,Experian,2058,0.9550497773984216,0.25122655936235566,-0.11711711711711714,-0.11711711711711714
2024-02,Student loan,Experian,1963,0.9549789411613463,0.2448811303110723,-0.04616132167152576,-0.1837837837837838
2024-03,Student loan,Experian,2031,0.952503744924721,0.25118970419699255,0.03464085583290877,-0.13831141281289772
2024-04,Student loan,Experian,2542,0.9546535678111383,0.24309513942360494,0.2516001969473165,0.1440144014401441
2024-05,Student loan,Experian,2084,0.9563371113376495,0.24483378695744026,-0.18017309205350118,0.030153237765694563
2024-06,Student loan,Experian,1379,0.9589509013710799,0.2473597841252676,-0.33829174664107486,-0.23601108033240992
2024-07,Student loan,Experian,1547,0.9528665671355309,0.2505974031032211,0.12182741116751261,0.06104252400548704
2024-08,Student loan,Experian,2020,0.9533077946220637,0.24765249882708096,0.30575307045895284,0.12347052280311455
2024-09,Student loan,Experian,1729,0.9551306296347662,0.2417892830369595,-0.14405940594059408,0.20740223463687157
2024-10,Student loan,Experian,2400,0.9555304659659977,0.24660389685747522,0.3880855986119145,0.6194331983805668
2024-11,Student loan,Experian,1886,0.9541954311854148,0.24986174716623136,-0.21416666666666662,-0.22130470685383985
2024-12,Student loan,Experian,2049,0.9570336782463772,0.25608229521890835,0.08642629904559906,-0.120978120978121
2025-01,Student loan,Experian,2802,0.953463438249693,0.2560900279194446,0.36749633967789164,0.36151603498542273
2025-02,Student loan,Experian,2719,0.9566675488443689,0.24654386600436787,-0.029621698786581052,0.38512480896586854
2025-03,Student loan,Experian,3127,0.9545195326881858,0.2537611691164258,0.15005516734093427,0.5396356474643034
2025-04,Student loan,Experian,3009,0.9546864855078933,0.2544398650684431,-0.037735849056603765,0.18371361132966157
2025-05,Student loan,Experian,2126,0.9552720056393363,0.25176926171444736,-0.293452974410103,0.020153550863723613
2025-06,Student loan,Experian,1528,0.9564464527491399,0.24140303982065822,-0.2812793979303857,0.10804931109499627
2025-07,Student loan,Experian,2310,0.9531704695289712,0.24445752400185597,0.5117801047120418,0.49321266968325794
2025-08,Student loan,Experian,1960,0.955286177069862,0.24654001575166595,-0.1515151515151515,-0.02970297029702973
2025-09,Student loan,Experian,1984,0.9551723564464598,0.24950373006099336,0.012244897959183598,0.147484094852516
2025-10,Student loan,Experian,1721,0.9561450686270421,0.24908522588803994,-0.13256048387096775,-0.2829166666666667
2025-11,Student loan,Experian,2257,0.9550446048139688,0.24404093609085054,0.31144683323649036,0.19671261930010608
2025-12,Student loan,Experian,2740,0.955501940999832,0.2506186725538494,0.21400088613203372,0.3372376769155685
2026-01,Student loan,Experian,2199,0.9561617425023438,0.2507425902819846,-0.19744525547445257,-0.21520342612419696
2016-02,Vehicle loan,Experian,788,0.9545518789346464,0.2534890730336459,,
2016-03,Vehicle loan,Experian,763,0.952946740233391,0.25396753024610574,-0.03172588832487311,
2016-04,Vehicle loan,Experian,561,0.954489443513763,0.25397807817133117,-0.2647444298820446,
2016-05,Vehicle loan,Experian,534,0.9553144367368086,0.25233575049844864,-0.048128342245989275,
2016-06,Vehicle loan,Experian,463,0.9523000911878088,0.25420567831335,-0.13295880149812733,
2016-07,Vehicle loan,Experian,593,0.955471396967252,0.2511575982086554,0.28077753779697634,
2016-08,Vehicle loan,Experian,899,0.9549120089131816,0.24559603823445988,0.5160202360876898,
2016-09,Vehicle loan,Experian,588,0.9518667403184543,0.2548761201772628,-0.3459399332591768,
2016-10,Vehicle loan,Experian,601,0.9551412850840381,0.2470408410924742,0.022108843537415046,
2016-11,Vehicle loan,Experian,844,0.9499919614866547,0.24663073856019752,0.4043261231281199,
2016-12,Vehicle loan,Experian,811,0.9547860592299424,0.2560229295314793,-0.0390995260663507,
2017-01,Vehicle loan,Experian,913,0.957324325835182,0.24819171237851562,0.12577065351418004,
2017-02,Vehicle loan,Experian,689,0.9581228894702657,0.2496116399808866,-0.2453450164293538,-0.12563451776649748
2017-03,Vehicle loan,Experian,670,0.9545977817729099,0.2543768355651521,-0.027576197387518153,-0.1218872870249017
2017-04,Vehicle loan,Experian,844,0.9550989477039997,0.2480399082962419,0.25970149253731334,0.5044563279857397
2017-05,Vehicle loan,Experian,687,0.9536181171269688,0.25349752132234,-0.18601895734597151,0.2865168539325842
2017-06,Vehicle loan,Experian,687,0.9570595119809092,0.2573405637968331,0.0,0.48380129589632825
2017-07,Vehicle loan,Experian,560,0.953163991619484,0.2543014054099976,-0.18486171761280934,-0.05564924114671166
2017-08,Vehicle loan,Experian,567,0.9549310361887416,0.2505272271369563,0.012499999999999956,-0.3692992213570634
2017-09,Vehicle loan,Experian,684,0.9552949180903266,0.25285292038921653,0.20634920634920628,0.16326530612244894
2017-10,Vehicle loan,Experian,544,0.95491416146529,0.25496012054128886,-0.20467836257309946,-0.09484193011647257
2017-11,Vehicle loan,Experian,1099,0.9551816725776361,0.25049453236135977,1.020220588235294,0.30213270142180093
2017-12,Vehicle loan,Experian,773,0.9560426201782599,0.2466474171782052,-0.2966333030027297,-0.04685573366214546
2018-01,Vehicle loan,Experian,958,0.9554702259452716,0.2511694051549199,0.239327296248383,0.049288061336254074
2018-02,Vehicle loan,Experian,871,0.9554190654360588,0.2441629514120591,-0.09081419624217124,0.26415094339622636
2018-03,Vehicle loan,Experian,939,0.9560892188838328,0.25123816934295534,0.07807118254879453,0.4014925373134328
