Date,Issuer,Complaint_Count,Resolved_Pct,Avg_Resolution_Days,Monetary_Relief,Complaints_7d,Complaints_30d,Resolution_Score,Speed_Score,Compliance_Score
2017-11-01 05:42:07.872292,Citi,55,0.9150712866585297,15.956521739130435,13300,380.0,1450.0,91.50712866585296,73.40579710144927,84.87530346336126
2017-11-02 05:42:07.872292,Citi,48,0.9126911030775886,17.977272727272727,18750,374.0,1447.0,91.26911030775887,70.03787878787878,83.75191879024305
2017-11-03 05:42:07.872292,Citi,42,0.9145897267745542,16.71794871794872,15750,379.0,1436.0,91.45897267745542,72.13675213675214,84.49851197975335
2017-11-06 05:42:07.872292,Citi,45,0.9274724381352637,17.536585365853657,17000,355.0,1434.0,92.74724381352637,70.77235772357724,84.73732922383635
2017-11-07 05:42:07.872292,Citi,32,0.9012391074773507,17.838709677419356,9550,354.0,1414.0,90.12391074773507,70.26881720430107,83.31460053515785
2017-11-08 05:42:07.872292,Citi,35,0.8990764031456127,15.033333333333333,12950,331.0,1409.0,89.90764031456126,74.94444444444444,84.61915349061397
2017-11-09 05:42:07.872292,Citi,41,0.916388190669641,16.764705882352942,12050,298.0,1409.0,91.63881906696409,72.05882352941177,84.61905659230557
2017-11-10 05:42:07.872292,Citi,53,0.9125162767332705,16.761904761904763,15800,296.0,1416.0,91.25162767332705,72.06349206349206,84.41286145571115
2017-11-13 05:42:07.872292,Citi,53,0.9195752106432099,16.488372093023255,16600,301.0,1421.0,91.95752106432099,72.51937984496124,84.89257448564886
2017-11-14 05:42:07.872292,Citi,47,0.9178740547256424,14.131578947368421,13400,306.0,1420.0,91.78740547256425,76.44736842105263,85.98791326259791
2017-11-15 05:42:07.872292,Citi,50,0.9158821217419353,17.564102564102566,20150,311.0,1409.0,91.58821217419353,70.72649572649573,84.19405480504548
2017-11-16 05:42:07.872292,Citi,38,0.9106164751700826,15.911764705882353,9400,317.0,1409.0,91.06164751700825,73.48039215686275,84.75694140556296
2017-11-17 05:42:07.872292,Citi,56,0.912166815051056,18.133333333333333,20600,338.0,1428.0,91.2166815051056,69.77777777777777,83.68567408588613
2017-11-20 05:42:07.872292,Citi,25,0.9043227616431961,16.19047619047619,8000,322.0,1373.0,90.43227616431962,73.01587301587301,84.37489998692172
2017-11-21 05:42:07.872292,Citi,72,0.9119985042724421,18.708333333333332,19500,341.0,1395.0,91.19985042724421,68.81944444444444,83.45575854695545
2017-11-22 05:42:07.872292,Citi,38,0.9048633430141041,14.064516129032258,10650,326.0,1378.0,90.48633430141041,76.55913978494624,85.45490908618908
2017-11-23 05:42:07.872292,Citi,51,0.9142232427322532,16.863636363636363,14100,330.0,1396.0,91.42232427322531,71.89393939393939,84.48734395479447
2017-11-24 05:42:07.872292,Citi,50,0.9156144081119231,18.30952380952381,14900,330.0,1395.0,91.56144081119231,69.48412698412699,83.83595850083427
2017-11-27 05:42:07.872292,Citi,44,0.9179675474735498,16.923076923076923,11350,336.0,1392.0,91.79675474735498,71.7948717948718,84.65283891213903
2017-11-28 05:42:07.872292,Citi,30,0.9195504647478605,17.24137931034483,9750,310.0,1377.0,91.95504647478604,71.26436781609195,84.6028335822206
2017-11-29 05:42:07.872292,Citi,52,0.9189098287137631,18.319148936170212,17250,337.0,1376.0,91.89098287137631,69.46808510638299,84.03391696760305
2017-11-30 05:42:07.872292,Citi,31,0.9121245429056596,14.866666666666667,7000,296.0,1378.0,91.21245429056596,75.22222222222223,85.41689381194965
2017-12-01 05:42:07.872292,Citi,38,0.9136503488854478,18.236842105263158,10600,296.0,1410.0,91.36503488854478,69.60526315789474,83.74409639164082
2017-12-04 05:42:07.872292,Citi,27,0.9129575061141785,17.08695652173913,9600,272.0,1378.0,91.29575061141784,71.52173913043478,84.34839704483936
2017-12-05 05:42:07.872292,Citi,66,0.9228189742469554,17.09259259259259,16500,288.0,1390.0,92.28189742469553,71.51234567901234,84.81465241605147
2017-12-06 05:42:07.872292,Citi,33,0.9234586725847632,17.666666666666668,11000,277.0,1386.0,92.34586725847632,70.55555555555556,84.56760029590484
2017-12-07 05:42:07.872292,Citi,41,0.921119326533638,15.971428571428572,14200,288.0,1358.0,92.11193265336381,73.38095238095238,85.35425204096762
2017-12-08 05:42:07.872292,Citi,46,0.9142471573415512,16.55,8900,282.0,1371.0,91.42471573415511,72.41666666666667,84.69535786707756
2017-12-11 05:42:07.872292,Citi,59,0.9209887432465292,18.382978723404257,20800,310.0,1372.0,92.09887432465293,69.36170212765957,84.11394780062433
2017-12-12 05:42:07.872292,Citi,49,0.9198016773103025,17.77777777777778,19400,321.0,1347.0,91.98016773103025,70.37037037037037,84.40719497662623
2017-12-13 05:42:07.872292,Citi,27,0.9170559624804813,19.03846153846154,10350,321.0,1319.0,91.70559624804812,68.26923076923077,83.6955673547933
2017-12-14 05:42:07.872292,Citi,53,0.9167752303160586,16.57777777777778,16200,308.0,1324.0,91.67752303160586,72.37037037037037,84.90187262691404
2017-12-15 05:42:07.872292,Citi,32,0.9276336855806763,16.29032258064516,7750,307.0,1314.0,92.76336855806763,72.84946236559139,85.60852298871123
2017-12-16 05:42:07.872292,Citi,1,0.9718758737849201,16.0,1000,267.0,1270.0,97.18758737849201,73.33333333333333,88.05379368924599
2017-12-18 05:42:07.872292,Citi,40,0.9193815291075466,16.379310344827587,10300,261.0,1278.0,91.93815291075465,72.70114942528735,85.22342128296354
2017-12-19 05:42:07.872292,Citi,38,0.9093638832464743,18.314285714285713,10400,240.0,1281.0,90.93638832464744,69.47619047619048,83.74905130518087
2017-12-20 05:42:07.872292,Citi,44,0.9156831654264832,16.64864864864865,13200,235.0,1284.0,91.56831654264832,72.25225225225225,84.89183394699984
2017-12-21 05:42:07.872292,Citi,48,0.9133659436099223,16.58974358974359,19050,256.0,1279.0,91.33659436099222,72.35042735042735,84.81542538562432
2017-12-22 05:42:07.872292,Citi,54,0.9144594408512607,16.5531914893617,21250,257.0,1280.0,91.44594408512607,72.41134751773049,84.88637629788218
2017-12-25 05:42:07.872292,Citi,39,0.9124268383083532,15.027777777777779,12500,264.0,1272.0,91.24268383083532,74.9537037037037,85.56345302652876
2017-12-26 05:42:07.872292,Citi,42,0.917011071083914,16.03125,10000,305.0,1264.0,91.7011071083914,73.28125,85.30692855419571
2017-12-27 05:42:07.872292,Citi,24,0.9197813487074992,17.208333333333332,9100,289.0,1250.0,91.97813487074991,71.31944444444444,84.88490076870829
2017-12-28 05:42:07.872292,Citi,26,0.9110760548594011,16.76923076923077,6200,277.0,1220.0,91.10760548594011,72.05128205128204,84.72918735835466
2017-12-29 05:42:07.872292,Citi,60,0.9185039544133313,17.955555555555556,15400,293.0,1255.0,91.85039544133313,70.07407407407408,84.4374199428888
2018-01-01 05:42:07.872292,Citi,86,0.9074305261779012,17.537037037037038,32500,331.0,1269.0,90.74305261779013,70.77160493827161,84.06500779037655
2018-01-02 05:42:07.872292,Citi,65,0.919321998406219,16.863636363636363,19600,342.0,1296.0,91.93219984062189,71.89393939393939,84.94228173849277
2018-01-03 05:42:07.872292,Citi,65,0.91729417962428,16.395833333333332,20500,368.0,1310.0,91.72941796242799,72.67361111111111,85.04679231454733
2018-01-04 05:42:07.872292,Citi,75,0.9149144466572028,16.291666666666668,23050,401.0,1335.0,91.49144466572028,72.84722222222221,84.9298889995268
2018-01-05 05:42:07.872292,Citi,76,0.9159954508571563,16.627450980392158,21800,453.0,1367.0,91.59954508571563,72.2875816993464,84.75204705266174
2018-01-08 05:42:07.872292,Citi,77,0.9168222245213198,18.020408163265305,25150,504.0,1414.0,91.68222245213198,69.96598639455783,84.00290714443334
2018-01-09 05:42:07.872292,Citi,70,0.904416247759423,17.6,22700,514.0,1432.0,90.4416247759423,70.66666666666667,83.55681238797115
2018-01-10 05:42:07.872292,Citi,80,0.9113375086215479,17.122448979591837,27600,508.0,1481.0,91.1337508621548,71.4625850340136,84.04365094128147
2018-01-11 05:42:07.872292,Citi,113,0.9155837394569012,17.296296296296298,34300,556.0,1556.0,91.55837394569012,71.17283950617283,84.01903882469692
2018-01-12 05:42:07.872292,Citi,81,0.909318788068467,15.584905660377359,29650,572.0,1610.0,90.9318788068467,74.0251572327044,84.45348657323467
2018-01-13 05:42:07.872292,Citi,4,0.9143278280585239,11.75,1350,501.0,1548.0,91.43278280585238,80.41666666666667,86.74539140292619
2018-01-15 05:42:07.872292,Citi,80,0.9137125736759768,16.245283018867923,21550,505.0,1595.0,91.37125736759768,72.9245283018868,84.37298717436488
2018-01-16 05:42:07.872292,Citi,58,0.9153891613993348,18.565217391304348,15600,486.0,1612.0,91.53891613993348,69.05797101449275,83.26284937431456
2018-01-17 05:42:07.872292,Citi,69,0.9222732061573344,17.26,27850,485.0,1635.0,92.22732061573345,71.23333333333333,84.21366030786673
2018-01-18 05:42:07.872292,Citi,63,0.9082540560054452,18.304347826086957,23150,468.0,1639.0,90.82540560054451,69.4927536231884,82.98252888722877
2018-01-19 05:42:07.872292,Citi,69,0.9127175705826747,16.466666666666665,23600,424.0,1659.0,91.27175705826747,72.55555555555556,84.0845451958004
2018-01-20 05:42:07.872292,Citi,1,0.9156741911365269,10.0,250,344.0,1633.0,91.56741911365269,83.33333333333334,87.51770955682636
2018-01-22 05:42:07.872292,Citi,89,0.9115258482968444,18.137254901960784,30050,429.0,1669.0,91.15258482968443,69.77124183006536,83.16966496386183
2018-01-23 05:42:07.872292,Citi,88,0.9134102746665723,16.236363636363638,22250,437.0,1725.0,91.34102746665724,72.93939393939394,84.10233191514679
2018-01-24 05:42:07.872292,Citi,73,0.9155563544731491,18.5,18800,452.0,1797.0,91.55563544731491,69.16666666666666,82.93381772365746
2018-01-25 05:42:07.872292,Citi,91,0.9212768351012176,15.145454545454545,30750,474.0,1848.0,92.12768351012176,74.75757575757576,84.79511448233362
2018-01-26 05:42:07.872292,Citi,79,0.9107472514992289,17.02,25000,490.0,1889.0,91.07472514992288,71.63333333333333,83.24936257496145
2018-01-29 05:42:07.872292,Citi,67,0.91536036257573,17.545454545454547,16350,488.0,1912.0,91.53603625757299,70.75757575757575,83.17129085605922
2018-01-30 05:42:07.872292,Citi,78,0.9077757208848339,18.185185185185187,25850,565.0,1942.0,90.7775720884834,69.69135802469135,82.4121934516491
2018-01-31 05:42:07.872292,Citi,70,0.9250023442475309,17.916666666666668,22750,546.0,1958.0,92.50023442475309,70.13888888888889,83.37578387904321
2018-02-01 05:42:07.872292,Citi,79,0.9124504740615432,16.5531914893617,24950,537.0,1998.0,91.24504740615433,72.41134751773049,83.34992795839632
2018-02-02 05:42:07.872292,Citi,77,0.9151974895203872,17.425925925925927,25350,541.0,2033.0,91.51974895203871,70.95679012345678,82.98091151305638
2018-02-03 05:42:07.872292,Citi,5,0.9138316257971008,15.6,1000,455.0,2014.0,91.38316257971007,74.0,83.86358128985503
2018-02-05 05:42:07.872292,Citi,55,0.9264963533241112,16.58139534883721,17050,431.0,2043.0,92.64963533241112,72.36434108527132,83.94811999178695
2018-02-06 05:42:07.872292,Citi,51,0.910218003158671,16.743589743589745,18750,415.0,2034.0,91.0218003158671,72.09401709401709,83.07110528613867
2018-02-07 05:42:07.872292,Citi,79,0.9158157890643865,15.94,33800,416.0,2027.0,91.58157890643865,73.43333333333334,83.76678945321933
2018-02-08 05:42:07.872292,Citi,86,0.9168457760352356,15.796296296296296,25750,432.0,2048.0,91.68457760352356,73.67283950617283,83.84814065361363
2018-02-09 05:42:07.872292,Citi,87,0.90834841432757,18.236363636363638,21350,440.0,2070.0,90.834841432757,69.60606060606061,82.15923889819668
2018-02-12 05:42:07.872292,Citi,77,0.9091527314659663,17.653846153846153,17800,440.0,2072.0,90.91527314659663,70.57692307692308,82.48671349637524
2018-02-13 05:42:07.872292,Citi,74,0.9128155616082423,17.79245283018868,25450,509.0,2070.0,91.28155616082422,70.34591194968553,82.60455166531777
2018-02-14 05:42:07.872292,Citi,109,0.9179392692188352,15.810344827586206,32000,563.0,2102.0,91.79392692188351,73.64942528735632,83.78779104714866
2018-02-15 05:42:07.872292,Citi,94,0.9215120336792731,16.666666666666668,24200,606.0,2126.0,92.15120336792731,72.22222222222223,83.49026835063033
2018-02-16 05:42:07.872292,Citi,71,0.9049653255711442,17.84313725490196,24050,598.0,2117.0,90.49653255711442,70.26143790849673,82.09269765110623
2018-02-19 05:42:07.872292,Citi,62,0.9130472968001137,16.863636363636363,23500,574.0,2066.0,91.30472968001136,71.89393939393939,83.08854665818751
2018-02-20 05:42:07.872292,Citi,77,0.9228406557138906,15.78,19450,564.0,2062.0,92.28406557138906,73.7,84.12803278569453
2018-02-21 05:42:07.872292,Citi,71,0.9204884818475741,17.725490196078432,25450,558.0,2129.0,92.04884818475742,70.45751633986927,82.9036789943395
2018-02-22 05:42:07.872292,Citi,75,0.9206213902626713,17.339622641509433,23650,559.0,2124.0,92.06213902626713,71.1006289308176,83.11325819237885
2018-02-23 05:42:07.872292,Citi,90,0.9195202808016812,16.649122807017545,31850,540.0,2156.0,91.95202808016812,72.2514619883041,83.33945263657529
2018-02-25 05:42:07.872292,Citi,5,0.9139431111969497,15.2,850,451.0,2092.0,91.39431111969498,74.66666666666667,83.9131555598475
2018-02-26 05:42:07.872292,Citi,87,0.9156667199584019,15.94915254237288,34500,467.0,2116.0,91.56667199584018,73.4180790960452,83.57675972673366
2018-02-27 05:42:07.872292,Citi,77,0.9092021675937678,16.11764705882353,27700,482.0,2124.0,90.92021675937679,73.13725490196079,83.15328485027663
2018-02-28 05:42:07.872292,Citi,95,0.9124169787318751,18.125,38650,500.0,2218.0,91.2416978731875,69.79166666666667,82.12234893659374
2018-03-01 05:42:07.872292,Citi,55,0.9107399348666343,14.645833333333334,16200,484.0,2184.0,91.07399348666343,75.59027777777777,83.84608007666505
2018-03-02 05:42:07.872292,Citi,37,0.913178687394196,16.647058823529413,10250,446.0,2133.0,91.31786873941961,72.25490196078431,83.0694049579451
2018-03-05 05:42:07.872292,Citi,47,0.9115774522717589,17.058823529411764,17100,403.0,2107.0,91.1577452271759,71.56862745098039,82.83546084888206
2018-03-06 05:42:07.872292,Citi,35,0.9217127287194617,15.551724137931034,10550,433.0,2051.0,92.17127287194617,74.08045977011494,84.20777436700756
2018-03-07 05:42:07.872292,Citi,69,0.9135496590778532,17.617021276595743,29550,415.0,2041.0,91.35496590778533,70.63829787234043,82.7869723155948
2018-03-08 05:42:07.872292,Citi,43,0.9177924418126878,17.0,11800,381.0,2017.0,91.77924418126878,71.66666666666667,83.3556220906344
2018-03-09 05:42:07.872292,Citi,67,0.9175008644148206,17.166666666666668,13950,353.0,2006.0,91.75008644148205,71.38888888888889,83.27970988740769
2018-03-11 05:42:07.872292,Citi,4,0.8891572622056056,13.75,2250,302.0,1940.0,88.91572622056057,77.08333333333334,83.70286311028029
2018-03-12 05:42:07.872292,Citi,42,0.9008637226051661,15.763157894736842,15500,307.0,1903.0,90.08637226051661,73.7280701754386,83.35560718288988
2018-03-13 05:42:07.872292,Citi,43,0.9207470266259153,14.75,12200,303.0,1869.0,92.07470266259153,75.41666666666667,84.92435133129577
2018-03-14 05:42:07.872292,Citi,35,0.9156486429976974,15.774193548387096,14600,303.0,1899.0,91.56486429976974,73.70967741935485,84.09733537569132
2018-03-15 05:42:07.872292,Citi,34,0.9153452037552753,16.548387096774192,12500,268.0,1878.0,91.53452037552753,72.41935483870968,83.73706663937668
2018-03-16 05:42:07.872292,Citi,50,0.9187035445729871,17.333333333333332,18850,275.0,1877.0,91.8703544572987,71.11111111111111,83.51451056198269
2018-03-19 05:42:07.872292,Citi,49,0.9127423397786435,16.047619047619047,13100,257.0,1847.0,91.27423397786436,73.25396825396825,83.91930746512266
2018-03-20 05:42:07.872292,Citi,46,0.9245073043810522,16.613636363636363,16200,299.0,1807.0,92.45073043810523,72.31060606060606,84.30454703723444
2018-03-21 05:42:07.872292,Citi,31,0.9351329176316963,16.166666666666668,9950,288.0,1751.0,93.51329176316963,73.05555555555554,85.17131254825148
2018-03-22 05:42:07.872292,Citi,75,0.9074851501864588,17.807692307692307,19950,320.0,1749.0,90.74851501864588,70.32051282051282,82.9724113554768
2018-03-23 05:42:07.872292,Citi,51,0.916833785634576,16.86111111111111,20700,336.0,1726.0,91.6833785634576,71.89814814814815,83.95913372617325
2018-03-26 05:42:07.872292,Citi,42,0.9036262870996552,16.75,17050,344.0,1659.0,90.36262870996552,72.08333333333333,83.48831435498276
2018-03-27 05:42:07.872292,Citi,52,0.9088883483592416,15.844444444444445,16400,346.0,1617.0,90.88883483592416,73.5925925925926,84.28819519573986
2018-03-28 05:42:07.872292,Citi,36,0.9022458657748698,17.64516129032258,11900,333.0,1582.0,90.22458657748697,70.59139784946237,83.12571264358219
2018-03-29 05:42:07.872292,Citi,47,0.9163058881859296,17.3,11850,334.0,1567.0,91.63058881859297,71.16666666666667,84.03129440929648
2018-03-30 05:42:07.872292,Citi,33,0.9189802753686103,17.625,10850,336.0,1523.0,91.89802753686102,70.625,84.09051376843053
2018-04-02 05:42:07.872292,Citi,33,0.9189248387999728,18.28125,7150,294.0,1485.0,91.89248387999727,69.53125,83.83561693999863
2018-04-03 05:42:07.872292,Citi,51,0.9135880970060264,14.3,19600,294.0,1461.0,91.35880970060263,76.16666666666666,85.60740485030132
2018-04-04 05:42:07.872292,Citi,55,0.9085413045377576,13.974358974358974,20400,307.0,1426.0,90.85413045377577,76.7094017094017,85.58788573970838
2018-04-05 05:42:07.872292,Citi,47,0.9141270612077993,17.357142857142858,16100,302.0,1468.0,91.41270612077993,71.07142857142857,84.09178163181852
2018-04-06 05:42:07.872292,Citi,62,0.9233194771524198,14.666666666666666,19450,328.0,1443.0,92.33194771524198,75.55555555555556,85.94664052428766
2018-04-09 05:42:07.872292,Citi,35,0.9316299575513838,16.5,10700,316.0,1401.0,93.16299575513838,72.5,85.52949787756918
2018-04-10 05:42:07.872292,Citi,44,0.9241454675969835,17.263157894736842,15200,327.0,1350.0,92.41454675969834,71.2280701754386,84.87569443248074
2018-04-11 05:42:07.872292,Citi,47,0.9054013051288646,16.428571428571427,14750,341.0,1342.0,90.54013051288646,72.61904761904762,84.37177954215753
2018-04-12 05:42:07.872292,Citi,60,0.9163802964847957,17.2,16750,350.0,1365.0,91.63802964847957,71.33333333333333,84.48901482423979
2018-04-13 05:42:07.872292,Citi,54,0.9094890151513186,16.930232558139537,19550,349.0,1372.0,90.94890151513187,71.7829457364341,84.26533447849616
2018-04-16 05:42:07.872292,Citi,42,0.9194241817757364,15.305555555555555,9400,344.0,1379.0,91.94241817757364,74.49074074074073,85.56043131100904
2018-04-17 05:42:07.872292,Citi,43,0.9198941906943957,16.22222222222222,14100,325.0,1353.0,91.98941906943958,72.96296296296296,85.17759842360867
2018-04-18 05:42:07.872292,Citi,47,0.9192423108104341,16.473684210526315,10100,337.0,1357.0,91.9242310810434,72.54385964912281,85.01127343525854
2018-04-19 05:42:07.872292,Citi,44,0.90137841603454,16.05128205128205,9700,337.0,1334.0,90.137841603454,73.24786324786325,84.37527977608599
2018-04-20 05:42:07.872292,Citi,57,0.9165873880011999,18.955555555555556,21600,347.0,1387.0,91.65873880011999,68.4074074074074,83.57759162228221
2018-04-23 05:42:07.872292,Citi,35,0.9208042181727297,15.17142857142857,11500,322.0,1380.0,92.08042181727298,74.71428571428572,85.6944966229222
2018-04-24 05:42:07.872292,Citi,43,0.9225845633241996,15.151515151515152,14750,311.0,1380.0,92.25845633241995,74.74747474747474,85.79347059045242
2018-04-25 05:42:07.872292,Citi,45,0.9115377977024693,16.61111111111111,13050,314.0,1390.0,91.15377977024693,72.31481481481481,84.4913343295679
2018-04-26 05:42:07.872292,Citi,40,0.9136610833927731,16.605263157894736,13350,311.0,1396.0,91.3661083392773,72.32456140350877,84.58842259069128
2018-04-27 05:42:07.872292,Citi,42,0.9235270866159206,16.05128205128205,13150,306.0,1388.0,92.35270866159206,73.24786324786325,85.37471330515501
2018-04-30 05:42:07.872292,Citi,48,0.9155537492245223,16.2,15100,310.0,1387.0,91.55537492245223,73.0,84.90368746122611
2018-05-01 05:42:07.872292,Citi,51,0.9233064076029164,18.214285714285715,17500,304.0,1392.0,92.33064076029164,69.64285714285714,84.27417752300298
2018-05-02 05:42:07.872292,Citi,48,0.9166256388139894,17.641025641025642,9750,317.0,1409.0,91.66256388139894,70.59829059829059,84.19276912018664
2018-05-03 05:42:07.872292,Citi,41,0.912925865237754,15.783783783783784,11600,315.0,1375.0,91.2925865237754,73.69369369369369,85.0044013699958
2018-05-04 05:42:07.872292,Citi,65,0.9146833585225547,18.204545454545453,21950,335.0,1389.0,91.46833585225546,69.6590909090909,83.85389519885501
2018-05-07 05:42:07.872292,Citi,49,0.916036498697184,16.102564102564102,11950,344.0,1396.0,91.6036498697184,73.16239316239316,84.95854288357714
2018-05-08 05:42:07.872292,Citi,50,0.9152915882346344,17.625,13800,352.0,1394.0,91.52915882346345,70.625,84.16407941173172
2018-05-09 05:42:07.872292,Citi,40,0.9176241023195691,17.89189189189189,14550,344.0,1398.0,91.76241023195692,70.18018018018017,84.13925917003252
2018-05-10 05:42:07.872292,Citi,36,0.9138031337830229,17.966666666666665,9450,329.0,1387.0,91.38031337830229,70.05555555555556,83.93282335581782
2018-05-11 05:42:07.872292,Citi,29,0.9220704485250178,18.192307692307693,5850,310.0,1383.0,92.20704485250178,69.67948717948718,84.24136858009706
2018-05-14 05:42:07.872292,Citi,52,0.921090434370871,15.236842105263158,20650,321.0,1402.0,92.1090434370871,74.60526315789474,85.63210066591196
2018-05-15 05:42:07.872292,Citi,58,0.9160015844189044,17.11111111111111,16400,314.0,1409.0,91.60015844189044,71.48148148148148,84.42652366538967
2018-05-16 05:42:07.872292,Citi,52,0.9076279199730419,16.64864864864865,19400,317.0,1406.0,90.76279199730419,72.25225225225225,84.24507167432778
2018-05-17 05:42:07.872292,Citi,48,0.9160030316532207,15.5,13800,315.0,1407.0,91.60030316532207,74.16666666666666,85.23615158266104
2018-05-18 05:42:07.872292,Citi,38,0.911285391663601,17.02777777777778,16050,313.0,1383.0,91.1285391663601,71.62037037037037,84.28438069429117
2018-05-21 05:42:07.872292,Citi,55,0.9189676650510888,17.046511627906977,19350,332.0,1403.0,91.89676650510889,71.5891472868217,84.61912743860096
2018-05-22 05:42:07.872292,Citi,48,0.908509966042551,16.341463414634145,12600,351.0,1407.0,90.8509966042551,72.76422764227642,84.44076659481048
2018-05-23 05:42:07.872292,Citi,46,0.9157191225581938,16.70731707317073,14800,345.0,1406.0,91.57191225581937,72.15447154471545,84.62029759132432
2018-05-24 05:42:07.872292,Citi,31,0.9184133190625033,16.516129032258064,10400,318.0,1377.0,91.84133190625033,72.47311827956989,84.90860143699612
2018-05-25 05:42:07.872292,Citi,50,0.9132590370915367,16.565217391304348,15500,316.0,1373.0,91.32590370915366,72.3913043478261,84.63434315892466
2018-05-28 05:42:07.872292,Citi,51,0.922068507926221,15.414634146341463,14800,319.0,1382.0,92.20685079262209,74.3089430894309,85.63210832314032
2018-05-29 05:42:07.872292,Citi,64,0.9107667935614826,17.148936170212767,9800,345.0,1403.0,91.07667935614826,71.41843971631205,84.15787159296775
2018-05-30 05:42:07.872292,Citi,41,0.9104121157402514,16.81081081081081,13250,331.0,1397.0,91.04121157402514,71.98198198198199,84.32120038160717
2018-05-31 05:42:07.872292,Citi,44,0.9154769218332695,17.975,15000,327.0,1397.0,91.54769218332694,70.04166666666666,83.99234609166346
2018-06-01 05:42:07.872292,Citi,30,0.9091752325304421,16.0,6450,311.0,1370.0,90.91752325304421,73.33333333333333,84.71876162652211
2018-06-04 05:42:07.872292,Citi,41,0.9073118945231873,16.37837837837838,13350,321.0,1376.0,90.73118945231873,72.70270270270271,84.42440553697018
2018-06-05 05:42:07.872292,Citi,50,0.9273006636114676,15.825,17000,321.0,1383.0,92.73006636114675,73.625,85.68653318057338
2018-06-06 05:42:07.872292,Citi,43,0.9124404584406918,16.529411764705884,15200,313.0,1381.0,91.24404584406918,72.45098039215686,84.59531703968165
2018-06-07 05:42:07.872292,Citi,52,0.9146481133143963,16.8,19150,301.0,1393.0,91.46481133143963,72.0,84.54640566571982
2018-06-08 05:42:07.872292,Citi,40,0.9135117856749719,16.02857142857143,12900,300.0,1391.0,91.35117856749719,73.28571428571429,84.87930356946289
2018-06-11 05:42:07.872292,Citi,42,0.9041800458391264,15.181818181818182,15250,298.0,1385.0,90.41800458391263,74.69696969696969,84.84809320104723
2018-06-12 05:42:07.872292,Citi,85,0.9092866712679472,17.446428571428573,25200,353.0,1419.0,90.92866712679472,70.92261904761904,83.90311927768307
2018-06-13 05:42:07.872292,Citi,44,0.9185816642841754,16.972972972972972,12000,356.0,1415.0,91.85816642841755,71.71171171171171,84.61259672772229
2018-06-14 05:42:07.872292,Citi,38,0.896239676589413,17.75,13300,344.0,1412.0,89.6239676589413,70.41666666666667,83.11298382947065
2018-06-15 05:42:07.872292,Citi,65,0.9116413196029123,16.12,21200,366.0,1412.0,91.16413196029123,73.13333333333333,84.69806598014561
2018-06-18 05:42:07.872292,Citi,62,0.9213509451470072,18.056603773584907,17650,376.0,1425.0,92.13509451470073,69.90566037735849,84.18924537055791
2018-06-19 05:42:07.872292,Citi,22,0.9090024967657013,18.80952380952381,7700,358.0,1397.0,90.90024967657013,68.65079365079364,83.25136293352315
2018-06-20 05:42:07.872292,Citi,47,0.9147950617513582,14.794117647058824,15000,363.0,1404.0,91.47950617513581,75.34313725490196,85.5346942640385
2018-06-21 05:42:07.872292,Citi,43,0.9024945300452374,17.833333333333332,10000,321.0,1411.0,90.24945300452374,70.27777777777777,83.3860598355952
2018-06-22 05:42:07.872292,Citi,63,0.9175977724886479,17.770833333333332,18150,340.0,1445.0,91.7597772488648,70.38194444444444,84.10447195776572
2018-06-24 05:42:07.872292,Citi,5,0.8807774131105475,17.4,1150,307.0,1398.0,88.07774131105475,71.0,82.54287065552737
2018-06-25 05:42:07.872292,Citi,50,0.9088276372545259,16.9,18700,292.0,1390.0,90.88276372545259,71.83333333333334,84.2113818627263
2018-06-26 05:42:07.872292,Citi,58,0.9155410283278291,15.146341463414634,17500,288.0,1396.0,91.55410283278292,74.7560975609756,85.41188068468414
2018-06-27 05:42:07.872292,Citi,40,0.905226920344753,19.21212121212121,7950,306.0,1388.0,90.5226920344753,67.97979797979798,82.87928541117705
2018-06-28 05:42:07.872292,Citi,37,0.9127714700505609,16.513513513513512,14000,296.0,1387.0,91.2771470050561,72.47747747747748,84.60781674577129
2018-06-29 05:42:07.872292,Citi,43,0.9113679863984905,15.916666666666666,14000,296.0,1375.0,91.13679863984905,73.47222222222223,84.8600659865912
2018-07-02 05:42:07.872292,Citi,38,0.9087432537456512,17.470588235294116,16950,271.0,1365.0,90.87432537456512,70.88235294117648,83.9718685696355
2018-07-03 05:42:07.872292,Citi,29,0.9140952749146526,15.068965517241379,7450,295.0,1348.0,91.40952749146525,74.88505747126436,85.47428098711194
2018-07-04 05:42:07.872292,Citi,38,0.9213422948005725,16.833333333333332,10900,283.0,1355.0,92.13422948005726,71.94444444444444,84.94044807336196
2018-07-05 05:42:07.872292,Citi,50,0.9065094047888596,16.72972972972973,13250,275.0,1355.0,90.65094047888596,72.11711711711712,84.25060537457811
2018-07-06 05:42:07.872292,Citi,55,0.9098235043524548,17.046511627906977,15450,290.0,1359.0,90.98235043524548,71.5891472868217,84.24991940366924
2018-07-09 05:42:07.872292,Citi,54,0.9105378925926495,18.761904761904763,17900,307.0,1349.0,91.05378925926495,68.73015873015873,83.44794224868009
2018-07-10 05:42:07.872292,Citi,46,0.9234896159474166,16.692307692307693,16450,310.0,1354.0,92.34896159474167,72.17948717948718,85.12032695121698
2018-07-11 05:42:07.872292,Citi,26,0.9256567222275779,16.666666666666668,10100,298.0,1336.0,92.56567222275778,72.22222222222223,85.27750277804556
