cik,ticker,taxonomy,concept,unit,value,period_start,period_end,accession,fiscal_year,fiscal_period,form,filed,period_type,canonical_metric,fact_id,company_id
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,34913000000.0,,2017-12-30,0000320193-18-000007,2018.0,Q1,10-Q,2018-02-02,instant,,3ca1308a99207904,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,34913000000.0,,2018-03-31,0000320193-18-000070,2018.0,Q2,10-Q,2018-05-02,instant,,1f3c338c43de6fe1,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,34029000000.0,,2018-06-30,0000320193-18-000100,2018.0,Q3,10-Q,2018-08-01,instant,,c9066f90931348a1,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,33589000000.0,,2018-09-29,0000320193-18-000145,2018.0,FY,10-K,2018-11-05,instant,,e118618fceb18eb1,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,33589000000.0,,2018-09-29,0000320193-19-000010,2019.0,Q1,10-Q,2019-01-30,instant,,dabea7cd62fe76c0,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,33589000000.0,,2018-09-29,0000320193-19-000066,2019.0,Q2,10-Q,2019-05-01,instant,,bb6da9943a8ab692,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,33589000000.0,,2018-09-29,0000320193-19-000076,2019.0,Q3,10-Q,2019-07-31,instant,,9239c15623dc43db,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,33589000000.0,,2018-09-29,0000320193-19-000119,2019.0,FY,10-K,2019-10-31,instant,,1cf726efba7c59a4,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,30948000000.0,,2018-12-29,0000320193-19-000010,2019.0,Q1,10-Q,2019-01-30,instant,,5a21830c006c5d95,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,30986000000.0,,2019-03-30,0000320193-19-000066,2019.0,Q2,10-Q,2019-05-01,instant,,e6c7dc13e4956a44,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,30521000000.0,,2019-06-29,0000320193-19-000076,2019.0,Q3,10-Q,2019-07-31,instant,,bc23793f7959b1b0,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,29545000000.0,,2019-09-28,0000320193-19-000119,2019.0,FY,10-K,2019-10-31,instant,,e4190b96f39a8eee,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,29545000000.0,,2019-09-28,0000320193-20-000010,2020.0,Q1,10-Q,2020-01-29,instant,,dfdb1271ecdc4623,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,29545000000.0,,2019-09-28,0000320193-20-000052,2020.0,Q2,10-Q,2020-05-01,instant,,38a98b29aed5ba9d,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,29545000000.0,,2019-09-28,0000320193-20-000062,2020.0,Q3,10-Q,2020-07-31,instant,,e08609e285aaaf61,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,29545000000.0,,2019-09-28,0000320193-20-000096,2020.0,FY,10-K,2020-10-30,instant,,85822969b079cf6a,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,28198000000.0,,2019-12-28,0000320193-20-000010,2020.0,Q1,10-Q,2020-01-29,instant,,a9690cb43f2ab50a,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,28188000000.0,,2020-03-28,0000320193-20-000052,2020.0,Q2,10-Q,2020-05-01,instant,,26639e08096944b5,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,28188000000.0,,2020-06-27,0000320193-20-000062,2020.0,Q3,10-Q,2020-07-31,instant,,f5587cf618812129,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,28170000000.0,,2020-09-26,0000320193-20-000096,2020.0,FY,10-K,2020-10-30,instant,,1a65f12e187c0a46,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,28170000000.0,,2020-09-26,0000320193-21-000010,2021.0,Q1,10-Q,2021-01-28,instant,,79f72f488970d523,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,28170000000.0,,2020-09-26,0000320193-21-000056,2021.0,Q2,10-Q,2021-04-29,instant,,995afb7778d3f0d6,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,28170000000.0,,2020-09-26,0000320193-21-000065,2021.0,Q3,10-Q,2021-07-28,instant,,c5ee0bc9ffabc831,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,28170000000.0,,2020-09-26,0000320193-21-000105,2021.0,FY,10-K,2021-10-29,instant,,537e9e89dd421833,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,28170000000.0,,2020-12-26,0000320193-21-000010,2021.0,Q1,10-Q,2021-01-28,instant,,f48521a4682822f9,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,25162000000.0,,2021-03-27,0000320193-21-000056,2021.0,Q2,10-Q,2021-04-29,instant,,4d29b948f4a458da,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,24923000000.0,,2021-06-26,0000320193-21-000065,2021.0,Q3,10-Q,2021-07-28,instant,,428229b28d382e12,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,24689000000.0,,2021-09-25,0000320193-21-000105,2021.0,FY,10-K,2021-10-29,instant,,13a56cdc17ab4d11,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,24689000000.0,,2021-09-25,0000320193-22-000007,2022.0,Q1,10-Q,2022-01-28,instant,,24504d4a4d08b8f5,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,24689000000.0,,2021-09-25,0000320193-22-000059,2022.0,Q2,10-Q,2022-04-29,instant,,1dc31e2783f171ee,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,24689000000.0,,2021-09-25,0000320193-22-000070,2022.0,Q3,10-Q,2022-07-29,instant,,d8ddd83b9ea3b5dd,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,24689000000.0,,2021-09-25,0000320193-22-000108,2022.0,FY,10-K,2022-10-28,instant,,626417be76a591e3,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,24689000000.0,,2021-12-25,0000320193-22-000007,2022.0,Q1,10-Q,2022-01-28,instant,,ba293ff8e72c4013,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,20711000000.0,,2022-03-26,0000320193-22-000059,2022.0,Q2,10-Q,2022-04-29,instant,,8423016de610261d,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,20699000000.0,,2022-06-25,0000320193-22-000070,2022.0,Q3,10-Q,2022-07-29,instant,,1c13ac85b4ffea07,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,16657000000.0,,2022-09-24,0000320193-22-000108,2022.0,FY,10-K,2022-10-28,instant,,89af5bd8e575a8d2,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,16657000000.0,,2022-09-24,0000320193-23-000106,2023.0,FY,10-K,2023-11-03,instant,,0d704adfa2ab3bbd,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,15457000000.0,,2023-09-30,0000320193-23-000106,2023.0,FY,10-K,2023-11-03,instant,,94988577e89dcc8c,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,15457000000.0,,2023-09-30,0000320193-24-000123,2024.0,FY,10-K,2024-11-01,instant,,00c65b30707204c1,1
320193,AAPL,us-gaap,AccruedIncomeTaxesNoncurrent,USD,9254000000.0,,2024-09-28,0000320193-24-000123,2024.0,FY,10-K,2024-11-01,instant,,c51400c9d18518f3,1
320193,AAPL,us-gaap,AccruedLiabilities,USD,3719000000.0,,2008-09-27,0001193125-09-153165,2009.0,Q3,10-Q,2009-07-22,instant,,c47c3e8403a74c69,1
320193,AAPL,us-gaap,AccruedLiabilities,USD,3338000000.0,,2009-06-27,0001193125-09-153165,2009.0,Q3,10-Q,2009-07-22,instant,,eac4c6624c0fb265,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,3719000000.0,,2008-09-27,0001193125-09-214859,2009.0,FY,10-K,2009-10-27,instant,,62ceb1b69369bb44,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,4224000000.0,,2008-09-27,0001193125-10-012091,2009.0,FY,10-K/A,2010-01-25,instant,,8b3ec42eeb315554,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,3376000000.0,,2009-09-26,0001193125-09-214859,2009.0,FY,10-K,2009-10-27,instant,,7c570363df7265a6,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,3852000000.0,,2009-09-26,0001193125-10-012085,2010.0,Q1,10-Q,2010-01-25,instant,,f0cd04baab123868,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,3852000000.0,,2009-09-26,0001193125-10-012091,2009.0,FY,10-K/A,2010-01-25,instant,,94168eac8ab8c61e,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,3852000000.0,,2009-09-26,0001193125-10-088957,2010.0,Q2,10-Q,2010-04-21,instant,,bbcde7a146da575b,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,3852000000.0,,2009-09-26,0001193125-10-162840,2010.0,Q3,10-Q,2010-07-21,instant,,a4ba308c07dd290f,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,3852000000.0,,2009-09-26,0001193125-10-238044,2010.0,FY,10-K,2010-10-27,instant,,72ebf947be8f2c18,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,3996000000.0,,2009-12-26,0001193125-10-012085,2010.0,Q1,10-Q,2010-01-25,instant,,899a19fab3be18b4,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,4021000000.0,,2010-03-27,0001193125-10-088957,2010.0,Q2,10-Q,2010-04-21,instant,,0b991a2ee28d5cf9,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,4452000000.0,,2010-06-26,0001193125-10-162840,2010.0,Q3,10-Q,2010-07-21,instant,,8d66223a7327c577,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,5723000000.0,,2010-09-25,0001193125-10-238044,2010.0,FY,10-K,2010-10-27,instant,,a8205a016849a479,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,5723000000.0,,2010-09-25,0001193125-11-010144,2011.0,Q1,10-Q,2011-01-19,instant,,ca2b7895aff2be29,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,5723000000.0,,2010-09-25,0001193125-11-104388,2011.0,Q2,10-Q,2011-04-21,instant,,009c3628f9341ff8,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,5723000000.0,,2010-09-25,0001193125-11-192493,2011.0,Q3,10-Q,2011-07-20,instant,,5503d2a7b814286c,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,5723000000.0,,2010-09-25,0001193125-11-282113,2011.0,FY,10-K,2011-10-26,instant,,bd0bfd3c042c8289,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,5953000000.0,,2010-12-25,0001193125-11-010144,2011.0,Q1,10-Q,2011-01-19,instant,,5e3e054cbe215c1c,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,7022000000.0,,2011-03-26,0001193125-11-104388,2011.0,Q2,10-Q,2011-04-21,instant,,185c6890578926fc,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,7597000000.0,,2011-06-25,0001193125-11-192493,2011.0,Q3,10-Q,2011-07-20,instant,,49140ee6229ece1c,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,9247000000.0,,2011-09-24,0001193125-11-282113,2011.0,FY,10-K,2011-10-26,instant,,7a7c5a5c912f6a98,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,9247000000.0,,2011-09-24,0001193125-12-023398,2012.0,Q1,10-Q,2012-01-25,instant,,0f3c91ef233e10c4,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,9247000000.0,,2011-09-24,0001193125-12-182321,2012.0,Q2,10-Q,2012-04-25,instant,,93dc7a81d4a07b88,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,9247000000.0,,2011-09-24,0001193125-12-314552,2012.0,Q3,10-Q,2012-07-25,instant,,c1f06b86c7db85da,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,9247000000.0,,2011-09-24,0001193125-12-444068,2012.0,FY,10-K,2012-10-31,instant,,d97ea45edac631b9,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,9247000000.0,,2011-09-24,0001193125-13-170623,2012.0,FY,8-K,2013-04-24,instant,,bd91424509787d06,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,11500000000.0,,2011-12-31,0001193125-12-023398,2012.0,Q1,10-Q,2012-01-25,instant,,2ba64112f00dbb8d,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,9778000000.0,,2012-03-31,0001193125-12-182321,2012.0,Q2,10-Q,2012-04-25,instant,,2f005c9e303f5096,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,10430000000.0,,2012-06-30,0001193125-12-314552,2012.0,Q3,10-Q,2012-07-25,instant,,821d6eddb297d91a,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,11414000000.0,,2012-09-29,0001193125-12-444068,2012.0,FY,10-K,2012-10-31,instant,,ee524cf20ecaf5d7,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,11414000000.0,,2012-09-29,0001193125-13-022339,2013.0,Q1,10-Q,2013-01-24,instant,,32e73452fb1dde8d,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,11414000000.0,,2012-09-29,0001193125-13-168288,2013.0,Q2,10-Q,2013-04-24,instant,,66382ac7f4b06b33,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,11414000000.0,,2012-09-29,0001193125-13-170623,2012.0,FY,8-K,2013-04-24,instant,,472815fc89f6d9e4,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,11414000000.0,,2012-09-29,0001193125-13-300670,2013.0,Q3,10-Q,2013-07-24,instant,,cab28391563f39d7,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,11414000000.0,,2012-09-29,0001193125-13-416534,2013.0,FY,10-K,2013-10-30,instant,,58c6783781a18136,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,13207000000.0,,2012-12-29,0001193125-13-022339,2013.0,Q1,10-Q,2013-01-24,instant,,de6627d0b6be039e,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,13331000000.0,,2013-03-30,0001193125-13-168288,2013.0,Q2,10-Q,2013-04-24,instant,,65ca0032d9af2d86,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,13470000000.0,,2013-06-29,0001193125-13-300670,2013.0,Q3,10-Q,2013-07-24,instant,,eef8996ae8a659d6,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,13856000000.0,,2013-09-28,0001193125-13-416534,2013.0,FY,10-K,2013-10-30,instant,,fc6fad8245374a55,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,13856000000.0,,2013-09-28,0001193125-14-024487,2014.0,Q1,10-Q,2014-01-28,instant,,30316d732c187044,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,13856000000.0,,2013-09-28,0001193125-14-157311,2014.0,Q2,10-Q,2014-04-24,instant,,9feb1512202bcc28,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,13856000000.0,,2013-09-28,0001193125-14-277160,2014.0,Q3,10-Q,2014-07-23,instant,,ba1143363d06c885,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,13856000000.0,,2013-09-28,0001193125-14-383437,2014.0,FY,10-K,2014-10-27,instant,,1a325560bf51267a,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,13856000000.0,,2013-09-28,0001193125-15-023732,,,8-K,2015-01-28,instant,,62a00973fe7c081a,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,15824000000.0,,2013-12-28,0001193125-14-024487,2014.0,Q1,10-Q,2014-01-28,instant,,0f7138da006f7a70,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,15984000000.0,,2014-03-29,0001193125-14-157311,2014.0,Q2,10-Q,2014-04-24,instant,,87cffca350a96e6f,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,15264000000.0,,2014-06-28,0001193125-14-277160,2014.0,Q3,10-Q,2014-07-23,instant,,bf91c33354216a3f,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,18453000000.0,,2014-09-27,0001193125-14-383437,2014.0,FY,10-K,2014-10-27,instant,,d8dc4e0bd11c5bb0,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,18453000000.0,,2014-09-27,0001193125-15-023697,2015.0,Q1,10-Q,2015-01-28,instant,,cff37c41e78834bd,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,18453000000.0,,2014-09-27,0001193125-15-023732,,,8-K,2015-01-28,instant,,bddf36e911d830d1,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,18453000000.0,,2014-09-27,0001193125-15-153166,2015.0,Q2,10-Q,2015-04-28,instant,,cf43468a96a59a4c,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,18453000000.0,,2014-09-27,0001193125-15-259935,2015.0,Q3,10-Q,2015-07-22,instant,,4ba32114ba45624b,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,18453000000.0,,2014-09-27,0001193125-15-356351,2015.0,FY,10-K,2015-10-28,instant,,54e0918d8b21024f,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,22724000000.0,,2014-12-27,0001193125-15-023697,2015.0,Q1,10-Q,2015-01-28,instant,,725d68a9c11aa771,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,22827000000.0,,2015-03-28,0001193125-15-153166,2015.0,Q2,10-Q,2015-04-28,instant,,d925461dbff52a0e,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,22724000000.0,,2015-06-27,0001193125-15-259935,2015.0,Q3,10-Q,2015-07-22,instant,,420c370d851e00bb,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,25181000000.0,,2015-09-26,0001193125-15-356351,2015.0,FY,10-K,2015-10-28,instant,,9cd5e56cee775df0,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,25181000000.0,,2015-09-26,0001193125-16-439878,2016.0,Q1,10-Q,2016-01-27,instant,,481a0474b9ee9602,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,25181000000.0,,2015-09-26,0001193125-16-559625,2016.0,Q2,10-Q,2016-04-27,instant,,b52d7af7c60f5a6c,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,25181000000.0,,2015-09-26,0001628280-16-017809,2016.0,Q3,10-Q,2016-07-27,instant,,f5f95251ad7dbf7f,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,25181000000.0,,2015-09-26,0001628280-16-020309,2016.0,FY,10-K,2016-10-26,instant,,28b98e6837e88cf1,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,24032000000.0,,2015-12-26,0001193125-16-439878,2016.0,Q1,10-Q,2016-01-27,instant,,97ec67eb87f6bf47,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,23208000000.0,,2016-03-26,0001193125-16-559625,2016.0,Q2,10-Q,2016-04-27,instant,,0abbd03977358b9f,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,20820000000.0,,2016-06-25,0001628280-16-017809,2016.0,Q3,10-Q,2016-07-27,instant,,9c20f173e23d7d91,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,22027000000.0,,2016-09-24,0001628280-16-020309,2016.0,FY,10-K,2016-10-26,instant,,81676db28ad7ee7e,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,22027000000.0,,2016-09-24,0001628280-17-000717,2017.0,Q1,10-Q,2017-02-01,instant,,e3fa34264767e615,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,22027000000.0,,2016-09-24,0001628280-17-004790,2017.0,Q2,10-Q,2017-05-03,instant,,e0a2281b92122d60,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,22027000000.0,,2016-09-24,0000320193-17-000009,2017.0,Q3,10-Q,2017-08-02,instant,,2a098b930aa8bd14,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,22027000000.0,,2016-09-24,0000320193-17-000070,2017.0,FY,10-K,2017-11-03,instant,,1bdee53fdebc2f59,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,23739000000.0,,2016-12-31,0001628280-17-000717,2017.0,Q1,10-Q,2017-02-01,instant,,c5bfc432d33b6b68,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,23096000000.0,,2017-04-01,0001628280-17-004790,2017.0,Q2,10-Q,2017-05-03,instant,,cdeefb5860b9f249,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,23304000000.0,,2017-07-01,0000320193-17-000009,2017.0,Q3,10-Q,2017-08-02,instant,,2e36880c2b1d4061,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,25744000000.0,,2017-09-30,0000320193-17-000070,2017.0,FY,10-K,2017-11-03,instant,,83cb7d931e1212fe,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,25744000000.0,,2017-09-30,0000320193-18-000007,2018.0,Q1,10-Q,2018-02-02,instant,,364cc238dd03be60,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,25744000000.0,,2017-09-30,0000320193-18-000070,2018.0,Q2,10-Q,2018-05-02,instant,,62a331a1911841af,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,25744000000.0,,2017-09-30,0000320193-18-000100,2018.0,Q3,10-Q,2018-08-01,instant,,92b28e31555caa9d,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,26281000000.0,,2017-12-30,0000320193-18-000007,2018.0,Q1,10-Q,2018-02-02,instant,,8f5f53d861be3a73,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,26756000000.0,,2018-03-31,0000320193-18-000070,2018.0,Q2,10-Q,2018-05-02,instant,,e0f517a456126a5f,1
320193,AAPL,us-gaap,AccruedLiabilitiesCurrent,USD,25184000000.0,,2018-06-30,0000320193-18-000100,2018.0,Q3,10-Q,2018-08-01,instant,,c02f3e5aceda50c9,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,598000000.0,,2011-09-24,0001193125-12-182321,2012.0,Q2,10-Q,2012-04-25,instant,,610af5fb144935d5,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,598000000.0,,2011-09-24,0001193125-12-314552,2012.0,Q3,10-Q,2012-07-25,instant,,6cb4e665b4cfeff1,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,598000000.0,,2011-09-24,0001193125-12-444068,2012.0,FY,10-K,2012-10-31,instant,,7304f04abad4a5e1,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,598000000.0,,2011-09-24,0001193125-13-170623,2012.0,FY,8-K,2013-04-24,instant,,87f7e634456addc2,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,561000000.0,,2012-03-31,0001193125-12-182321,2012.0,Q2,10-Q,2012-04-25,instant,,b0d03f253a39ee85,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,581000000.0,,2012-06-30,0001193125-12-314552,2012.0,Q3,10-Q,2012-07-25,instant,,98756d5870ef7188,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,910000000.0,,2012-09-29,0001193125-12-444068,2012.0,FY,10-K,2012-10-31,instant,,c27da21b1f6faf2a,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,910000000.0,,2012-09-29,0001193125-13-022339,2013.0,Q1,10-Q,2013-01-24,instant,,104c4c13c00137ba,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,910000000.0,,2012-09-29,0001193125-13-168288,2013.0,Q2,10-Q,2013-04-24,instant,,79df13b824cbdfa5,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,910000000.0,,2012-09-29,0001193125-13-170623,2012.0,FY,8-K,2013-04-24,instant,,b1cdf4cee0a00d3d,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,910000000.0,,2012-09-29,0001193125-13-300670,2013.0,Q3,10-Q,2013-07-24,instant,,fcdce327fcc43ab7,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,910000000.0,,2012-09-29,0001193125-13-416534,2013.0,FY,10-K,2013-10-30,instant,,c1a111bb690ee517,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,815000000.0,,2012-12-29,0001193125-13-022339,2013.0,Q1,10-Q,2013-01-24,instant,,6c0ea2b17ec239d1,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,769000000.0,,2013-03-30,0001193125-13-168288,2013.0,Q2,10-Q,2013-04-24,instant,,d93efa87082306b4,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,1152000000.0,,2013-06-29,0001193125-13-300670,2013.0,Q3,10-Q,2013-07-24,instant,,5fefdc4ac0f44ea0,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,1291000000.0,,2013-09-28,0001193125-13-416534,2013.0,FY,10-K,2013-10-30,instant,,71c56a64746a5d86,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,1291000000.0,,2013-09-28,0001193125-14-024487,2014.0,Q1,10-Q,2014-01-28,instant,,17e0b0452f1c6586,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,1291000000.0,,2013-09-28,0001193125-14-157311,2014.0,Q2,10-Q,2014-04-24,instant,,25628ac143e5e3cd,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,1291000000.0,,2013-09-28,0001193125-14-277160,2014.0,Q3,10-Q,2014-07-23,instant,,72019985dec11101,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,1291000000.0,,2013-09-28,0001193125-14-383437,2014.0,FY,10-K,2014-10-27,instant,,99ae6afe178a3ca6,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,1291000000.0,,2013-09-28,0001193125-15-023732,,,8-K,2015-01-28,instant,,ab1960a15bdd9d8a,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,1143000000.0,,2013-12-28,0001193125-14-024487,2014.0,Q1,10-Q,2014-01-28,instant,,4a12f935e20ccd0b,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,1403000000.0,,2014-03-29,0001193125-14-157311,2014.0,Q2,10-Q,2014-04-24,instant,,b84cb403fcb3eb25,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,1686000000.0,,2014-06-28,0001193125-14-277160,2014.0,Q3,10-Q,2014-07-23,instant,,d2b340785063ee90,1
