flight_date,carrier,carrier_name,flight_num,origin,origin_city,origin_state,dest,dest_city,dest_state,crs_dep_time,dep_delay,arr_delay,cancelled,diverted,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,distance,flight_id
2024-01-01,WN,Southwest Airlines,9267,SFO,San Francisco,CA,JFK,New York,NY,1905,8.0,11.0,0,0,,,,,,2587,387
2024-01-01,NK,Spirit Airlines,1332,MIA,Miami,FL,SFO,San Francisco,CA,2015,12.0,7.0,0,0,,,,,,2774,388
2024-01-01,NK,Spirit Airlines,5402,LAX,Los Angeles,CA,JFK,New York,NY,1700,0.0,-3.0,0,0,,,,,,1883,389
2024-01-01,AA,American Airlines,9895,DFW,Dallas,TX,LAX,Los Angeles,CA,2145,6.0,9.0,0,0,,,,,,1723,390
2024-01-01,NK,Spirit Airlines,7313,LAX,Los Angeles,CA,JFK,New York,NY,1850,14.0,10.0,0,0,,,,,,1859,391
2024-01-01,AS,Alaska Airlines,2835,PHX,Phoenix,AZ,MIA,Miami,FL,1825,-3.0,-1.0,0,0,,,,,,1775,392
2024-01-01,WN,Southwest Airlines,1934,SFO,San Francisco,CA,SEA,Seattle,WA,1810,-10.0,-5.0,0,0,,,,,,425,393
2024-01-01,AS,Alaska Airlines,6064,DFW,Dallas,TX,ORD,Chicago,IL,1235,8.0,6.0,0,0,,,,,,306,394
2024-01-01,AA,American Airlines,4107,JFK,New York,NY,ORD,Chicago,IL,2205,-8.0,-11.0,0,0,,,,,,1185,395
2024-01-01,WN,Southwest Airlines,5798,SFO,San Francisco,CA,SEA,Seattle,WA,2010,54.0,50.0,0,0,54.0,,,,,2835,396
2024-01-01,F9,Frontier Airlines,453,LAX,Los Angeles,CA,DFW,Dallas,TX,1900,13.0,14.0,0,0,,,,,,2871,397
2024-01-01,DL,Delta Air Lines,2089,LAX,Los Angeles,CA,MIA,Miami,FL,1815,136.0,144.0,0,0,,,49.0,,,309,398
2024-01-01,AS,Alaska Airlines,673,DFW,Dallas,TX,PHX,Phoenix,AZ,1215,-3.0,-5.0,0,0,,,,,,1035,399
2024-01-01,AA,American Airlines,1440,LAX,Los Angeles,CA,MIA,Miami,FL,855,-7.0,-10.0,0,0,,,,,,572,400
2024-01-01,AS,Alaska Airlines,5270,PHX,Phoenix,AZ,DFW,Dallas,TX,1155,197.0,218.0,0,0,,,,,182.0,2873,401
2024-01-01,F9,Frontier Airlines,6826,ATL,Atlanta,GA,PHX,Phoenix,AZ,1845,52.0,64.0,0,0,,42.0,,,,2270,402
2024-01-01,UA,United Airlines,1449,PHX,Phoenix,AZ,SFO,San Francisco,CA,2230,13.0,11.0,0,0,,,,,,2013,403
2024-01-01,WN,Southwest Airlines,8343,PHX,Phoenix,AZ,LAX,Los Angeles,CA,2225,11.0,11.0,0,0,,,,,,1433,404
2024-01-01,B6,JetBlue Airways,6436,PHX,Phoenix,AZ,SEA,Seattle,WA,1530,-1.0,-4.0,0,0,,,,,,2856,405
2024-01-01,F9,Frontier Airlines,1725,SFO,San Francisco,CA,SEA,Seattle,WA,2000,9.0,9.0,0,0,,,,,,232,406
2024-01-01,WN,Southwest Airlines,800,LAX,Los Angeles,CA,ATL,Atlanta,GA,1705,-10.0,-14.0,0,0,,,,,,927,407
2024-01-01,UA,United Airlines,7822,ORD,Chicago,IL,DFW,Dallas,TX,1215,-10.0,-14.0,0,0,,,,,,1536,408
2024-01-01,AS,Alaska Airlines,3894,MIA,Miami,FL,LAX,Los Angeles,CA,1920,37.0,33.0,0,0,,,,,15.0,2778,409
2024-01-01,AA,American Airlines,9986,ATL,Atlanta,GA,PHX,Phoenix,AZ,1215,3.0,0.0,0,0,,,,,,1124,410
2024-01-01,AS,Alaska Airlines,9446,ATL,Atlanta,GA,MIA,Miami,FL,1130,0.0,5.0,0,0,,,,,,1351,411
2024-01-01,UA,United Airlines,7851,SFO,San Francisco,CA,MIA,Miami,FL,1345,3.0,2.0,0,0,,,,,,2147,412
2024-01-01,F9,Frontier Airlines,555,MIA,Miami,FL,DEN,Denver,CO,1800,90.0,94.0,0,0,,59.0,,,,2624,413
2024-01-01,AS,Alaska Airlines,895,JFK,New York,NY,MIA,Miami,FL,745,237.0,266.0,0,0,,,234.0,,,2322,414
2024-01-01,F9,Frontier Airlines,3219,DEN,Denver,CO,MIA,Miami,FL,1240,9.0,11.0,0,0,,,,,,290,415
2024-01-01,UA,United Airlines,2806,LAX,Los Angeles,CA,SFO,San Francisco,CA,1225,47.0,63.0,0,0,47.0,,,,,439,416
2024-01-01,NK,Spirit Airlines,8898,MIA,Miami,FL,SFO,San Francisco,CA,620,,,1,0,,,,,,204,417
2024-01-01,AS,Alaska Airlines,5560,ORD,Chicago,IL,MIA,Miami,FL,1045,0.0,1.0,0,0,,,,,,2650,418
2024-01-01,DL,Delta Air Lines,5774,PHX,Phoenix,AZ,DFW,Dallas,TX,2150,2.0,7.0,0,0,,,,,,1265,419
2024-01-01,AS,Alaska Airlines,328,LAX,Los Angeles,CA,ATL,Atlanta,GA,1545,64.0,44.0,0,0,,,31.0,,,1438,420
2024-01-01,F9,Frontier Airlines,470,SEA,Seattle,WA,PHX,Phoenix,AZ,1255,-6.0,-5.0,0,0,,,,,,2343,421
2024-01-01,WN,Southwest Airlines,4795,MIA,Miami,FL,LAX,Los Angeles,CA,1110,232.0,217.0,0,0,,,192.0,,,2531,422
2024-01-01,NK,Spirit Airlines,1926,DEN,Denver,CO,SFO,San Francisco,CA,2040,3.0,-1.0,0,0,,,,,,1915,423
2024-01-01,DL,Delta Air Lines,8853,DFW,Dallas,TX,SFO,San Francisco,CA,1255,-4.0,-5.0,0,0,,,,,,1052,424
2024-01-01,B6,JetBlue Airways,4493,PHX,Phoenix,AZ,MIA,Miami,FL,500,3.0,-1.0,0,0,,,,,,1218,425
2024-01-01,WN,Southwest Airlines,7637,MIA,Miami,FL,LAX,Los Angeles,CA,1830,40.0,56.0,0,0,,30.0,,,,318,426
2024-01-01,F9,Frontier Airlines,9787,ORD,Chicago,IL,LAX,Los Angeles,CA,1255,11.0,8.0,0,0,,,,,,2330,427
2024-01-01,NK,Spirit Airlines,4126,SFO,San Francisco,CA,DEN,Denver,CO,825,-5.0,-10.0,0,0,,,,,,1579,428
2024-01-01,NK,Spirit Airlines,8102,ATL,Atlanta,GA,MIA,Miami,FL,1010,-4.0,-6.0,0,0,,,,,,806,429
2024-01-01,NK,Spirit Airlines,5874,DFW,Dallas,TX,ORD,Chicago,IL,800,11.0,16.0,0,0,,,,,,1453,430
2024-01-01,NK,Spirit Airlines,1458,PHX,Phoenix,AZ,LAX,Los Angeles,CA,1355,-1.0,1.0,0,0,,,,,,928,431
2024-01-01,B6,JetBlue Airways,1183,LAX,Los Angeles,CA,DEN,Denver,CO,2045,2.0,-3.0,0,0,,,,,,2265,432
2024-01-01,B6,JetBlue Airways,9349,MIA,Miami,FL,JFK,New York,NY,1850,21.0,41.0,0,0,,,21.0,,,272,433
2024-01-01,UA,United Airlines,8023,ORD,Chicago,IL,SEA,Seattle,WA,1640,217.0,209.0,0,0,172.0,,,,,1477,434
2024-01-01,WN,Southwest Airlines,4423,MIA,Miami,FL,DEN,Denver,CO,1035,,,1,0,,,,,,2126,435
2024-01-01,UA,United Airlines,7290,DEN,Denver,CO,SEA,Seattle,WA,1905,-2.0,-7.0,0,0,,,,,,1947,436
2024-01-01,AA,American Airlines,3382,PHX,Phoenix,AZ,SEA,Seattle,WA,2245,12.0,11.0,0,0,,,,,,2271,437
2024-01-01,AS,Alaska Airlines,2484,JFK,New York,NY,SEA,Seattle,WA,1205,-5.0,-7.0,0,0,,,,,,1100,438
2024-01-01,F9,Frontier Airlines,1082,ORD,Chicago,IL,DEN,Denver,CO,2255,-5.0,-2.0,0,0,,,,,,1888,439
2024-01-01,WN,Southwest Airlines,3760,MIA,Miami,FL,SFO,San Francisco,CA,1800,8.0,6.0,0,0,,,,,,1008,440
2024-01-01,B6,JetBlue Airways,9789,SFO,San Francisco,CA,JFK,New York,NY,1830,12.0,8.0,0,0,,,,,,2637,441
2024-01-01,F9,Frontier Airlines,2924,SFO,San Francisco,CA,PHX,Phoenix,AZ,1035,55.0,45.0,0,0,,40.0,,,,2556,442
2024-01-01,WN,Southwest Airlines,168,SEA,Seattle,WA,JFK,New York,NY,1250,14.0,14.0,0,0,,,,,,2265,443
2024-01-01,AS,Alaska Airlines,7909,ORD,Chicago,IL,DEN,Denver,CO,755,-7.0,-11.0,0,0,,,,,,1269,444
2024-01-01,B6,JetBlue Airways,1983,DFW,Dallas,TX,MIA,Miami,FL,1050,6.0,4.0,0,0,,,,,,1760,445
2024-01-01,B6,JetBlue Airways,3433,PHX,Phoenix,AZ,DEN,Denver,CO,605,9.0,8.0,0,0,,,,,,1373,446
2024-01-01,UA,United Airlines,2186,SEA,Seattle,WA,SFO,San Francisco,CA,1010,2.0,0.0,0,0,,,,,,1389,447
2024-01-01,F9,Frontier Airlines,5599,DFW,Dallas,TX,LAX,Los Angeles,CA,920,3.0,-2.0,0,0,,,,,,1786,448
2024-01-01,B6,JetBlue Airways,3071,SEA,Seattle,WA,SFO,San Francisco,CA,1445,3.0,7.0,0,0,,,,,,1050,449
2024-01-01,NK,Spirit Airlines,5731,SEA,Seattle,WA,PHX,Phoenix,AZ,1505,3.0,4.0,0,0,,,,,,1690,450
2024-01-01,AS,Alaska Airlines,6998,MIA,Miami,FL,SFO,San Francisco,CA,1115,-9.0,-6.0,0,0,,,,,,2885,451
2024-01-01,F9,Frontier Airlines,7100,SEA,Seattle,WA,ORD,Chicago,IL,2025,-2.0,-4.0,0,0,,,,,,2867,452
2024-01-01,AA,American Airlines,9351,ORD,Chicago,IL,MIA,Miami,FL,925,51.0,53.0,0,0,,,,,31.0,1993,453
2024-01-01,DL,Delta Air Lines,8341,LAX,Los Angeles,CA,PHX,Phoenix,AZ,955,274.0,274.0,0,0,256.0,,,,,2474,454
2024-01-01,F9,Frontier Airlines,2161,LAX,Los Angeles,CA,DEN,Denver,CO,1310,11.0,7.0,0,0,,,,,,1022,455
2024-01-01,NK,Spirit Airlines,7269,ATL,Atlanta,GA,DFW,Dallas,TX,2025,52.0,58.0,0,0,,,45.0,,,2681,456
2024-01-01,AA,American Airlines,8079,DEN,Denver,CO,SEA,Seattle,WA,1335,10.0,12.0,0,0,,,,,,2544,457
2024-01-01,F9,Frontier Airlines,6175,JFK,New York,NY,PHX,Phoenix,AZ,1555,9.0,8.0,0,0,,,,,,2188,458
2024-01-01,B6,JetBlue Airways,2180,SFO,San Francisco,CA,MIA,Miami,FL,1850,-8.0,-10.0,0,0,,,,,,1869,459
2024-01-01,AS,Alaska Airlines,5385,ORD,Chicago,IL,DEN,Denver,CO,500,9.0,5.0,0,0,,,,,,1777,460
2024-01-01,F9,Frontier Airlines,8138,DEN,Denver,CO,DFW,Dallas,TX,1715,20.0,32.0,0,0,,,18.0,,,1209,461
2024-01-01,UA,United Airlines,7156,ATL,Atlanta,GA,MIA,Miami,FL,1215,18.0,38.0,0,0,16.0,,,,,2287,462
2024-01-01,B6,JetBlue Airways,1664,DEN,Denver,CO,ORD,Chicago,IL,1335,0.0,5.0,0,0,,,,,,2088,463
2024-01-01,B6,JetBlue Airways,849,MIA,Miami,FL,SFO,San Francisco,CA,935,-4.0,-3.0,0,0,,,,,,329,464
2024-01-01,B6,JetBlue Airways,658,SFO,San Francisco,CA,ORD,Chicago,IL,1420,8.0,3.0,0,0,,,,,,402,465
2024-01-01,NK,Spirit Airlines,8247,SFO,San Francisco,CA,DEN,Denver,CO,920,286.0,313.0,0,0,,184.0,,,,1886,466
2024-01-01,AA,American Airlines,4230,PHX,Phoenix,AZ,DFW,Dallas,TX,710,15.0,12.0,0,0,,,,,,1052,467
2024-01-01,WN,Southwest Airlines,3033,DFW,Dallas,TX,ORD,Chicago,IL,715,56.0,58.0,0,0,,,,,45.0,1887,468
2024-01-01,AS,Alaska Airlines,2065,SFO,San Francisco,CA,ATL,Atlanta,GA,1335,-2.0,0.0,0,0,,,,,,621,469
2024-01-01,AS,Alaska Airlines,2364,LAX,Los Angeles,CA,ATL,Atlanta,GA,900,0.0,-1.0,0,0,,,,,,694,470
2024-01-01,NK,Spirit Airlines,9850,SEA,Seattle,WA,LAX,Los Angeles,CA,755,15.0,18.0,0,0,,,,,,368,471
2024-01-01,AS,Alaska Airlines,2810,DEN,Denver,CO,ORD,Chicago,IL,1350,-2.0,-6.0,0,0,,,,,,2555,472
2024-01-01,B6,JetBlue Airways,2621,ORD,Chicago,IL,JFK,New York,NY,1840,,,1,0,,,,,,730,473
2024-01-01,WN,Southwest Airlines,5207,ATL,Atlanta,GA,MIA,Miami,FL,1320,-4.0,-8.0,0,0,,,,,,584,474
2024-01-01,AS,Alaska Airlines,8779,DEN,Denver,CO,ATL,Atlanta,GA,2015,282.0,285.0,0,0,,,,13.0,,807,475
2024-01-01,NK,Spirit Airlines,3037,DFW,Dallas,TX,PHX,Phoenix,AZ,1015,8.0,7.0,0,0,,,,,,2538,476
2024-01-01,F9,Frontier Airlines,3885,DFW,Dallas,TX,ORD,Chicago,IL,2030,0.0,3.0,0,0,,,,,,2809,477
2024-01-01,AA,American Airlines,5599,ORD,Chicago,IL,MIA,Miami,FL,1350,6.0,2.0,0,0,,,,,,2528,478
2024-01-01,DL,Delta Air Lines,3718,JFK,New York,NY,ATL,Atlanta,GA,1300,6.0,8.0,0,0,,,,,,2672,479
2024-01-01,AS,Alaska Airlines,6864,MIA,Miami,FL,DEN,Denver,CO,1705,30.0,25.0,0,0,27.0,,,,,2209,480
2024-01-01,NK,Spirit Airlines,209,DFW,Dallas,TX,DEN,Denver,CO,800,81.0,100.0,0,0,,,21.0,,,2906,481
2024-01-01,AA,American Airlines,6757,MIA,Miami,FL,SFO,San Francisco,CA,1540,-3.0,-3.0,0,0,,,,,,2431,482
2024-01-01,DL,Delta Air Lines,4170,SFO,San Francisco,CA,PHX,Phoenix,AZ,840,28.0,47.0,0,0,17.0,,,,,2223,483
2024-01-01,AS,Alaska Airlines,8790,ATL,Atlanta,GA,SEA,Seattle,WA,1725,-8.0,-7.0,0,0,,,,,,2286,484
2024-01-01,WN,Southwest Airlines,9326,ORD,Chicago,IL,SEA,Seattle,WA,1645,,,1,0,,,,,,1430,485
2024-01-01,B6,JetBlue Airways,9092,SEA,Seattle,WA,SFO,San Francisco,CA,1825,14.0,19.0,0,0,,,,,,2927,486
2024-01-01,AA,American Airlines,6092,DEN,Denver,CO,SFO,San Francisco,CA,1510,2.0,1.0,0,0,,,,,,876,487
2024-01-01,B6,JetBlue Airways,3423,ATL,Atlanta,GA,LAX,Los Angeles,CA,1750,70.0,56.0,0,0,69.0,,,,,2168,488
2024-01-01,AA,American Airlines,1851,SEA,Seattle,WA,SFO,San Francisco,CA,1145,4.0,-1.0,0,0,,,,,,926,489
2024-01-01,AA,American Airlines,8852,ORD,Chicago,IL,PHX,Phoenix,AZ,1045,54.0,51.0,0,0,16.0,,,,,746,490
2024-01-01,NK,Spirit Airlines,3385,DFW,Dallas,TX,JFK,New York,NY,1625,11.0,13.0,0,0,,,,,,2638,491
2024-01-01,AA,American Airlines,8372,PHX,Phoenix,AZ,JFK,New York,NY,1050,-6.0,-9.0,0,0,,,,,,1557,492
2024-01-01,F9,Frontier Airlines,6375,SFO,San Francisco,CA,PHX,Phoenix,AZ,1830,-2.0,3.0,0,0,,,,,,1239,493
2024-01-01,DL,Delta Air Lines,2479,SFO,San Francisco,CA,MIA,Miami,FL,1215,4.0,9.0,0,0,,,,,,2691,494
2024-01-01,DL,Delta Air Lines,3183,SEA,Seattle,WA,DFW,Dallas,TX,1600,12.0,8.0,0,0,,,,,,1067,495
2024-01-01,F9,Frontier Airlines,5518,ORD,Chicago,IL,DFW,Dallas,TX,740,156.0,137.0,0,0,,,107.0,,,872,496
2024-01-01,UA,United Airlines,2179,SEA,Seattle,WA,PHX,Phoenix,AZ,1550,-5.0,-6.0,0,0,,,,,,1506,497
2024-01-01,UA,United Airlines,9677,LAX,Los Angeles,CA,SEA,Seattle,WA,2350,34.0,44.0,0,0,16.0,,,,,1169,498
2024-01-01,AA,American Airlines,2624,DEN,Denver,CO,SEA,Seattle,WA,1945,9.0,11.0,0,0,,,,,,1422,499
2024-01-01,B6,JetBlue Airways,9602,JFK,New York,NY,MIA,Miami,FL,1410,1.0,6.0,0,0,,,,,,1785,500
2024-01-01,AS,Alaska Airlines,2690,SFO,San Francisco,CA,SEA,Seattle,WA,2235,-1.0,-4.0,0,0,,,,,,2792,501
2024-01-01,WN,Southwest Airlines,5027,MIA,Miami,FL,SEA,Seattle,WA,1105,-9.0,-9.0,0,0,,,,,,1697,502
2024-01-01,B6,JetBlue Airways,3126,LAX,Los Angeles,CA,JFK,New York,NY,810,2.0,2.0,0,0,,,,,,1497,503
2024-01-01,WN,Southwest Airlines,404,SEA,Seattle,WA,LAX,Los Angeles,CA,845,-3.0,1.0,0,0,,,,,,982,504
2024-01-01,B6,JetBlue Airways,4173,JFK,New York,NY,SFO,San Francisco,CA,1210,1.0,-3.0,0,0,,,,,,883,505
2024-01-01,WN,Southwest Airlines,2767,PHX,Phoenix,AZ,ORD,Chicago,IL,1330,11.0,9.0,0,0,,,,,,986,506
2024-01-01,AS,Alaska Airlines,2099,ORD,Chicago,IL,PHX,Phoenix,AZ,1320,4.0,4.0,0,0,,,,,,876,507
2024-01-01,AS,Alaska Airlines,3247,SFO,San Francisco,CA,MIA,Miami,FL,820,-9.0,-12.0,0,0,,,,,,2562,508
2024-01-01,DL,Delta Air Lines,3640,PHX,Phoenix,AZ,JFK,New York,NY,1635,38.0,55.0,0,0,,,36.0,,,2867,509
2024-01-01,AS,Alaska Airlines,5204,ORD,Chicago,IL,PHX,Phoenix,AZ,1840,12.0,10.0,0,0,,,,,,648,510
2024-01-01,F9,Frontier Airlines,972,MIA,Miami,FL,JFK,New York,NY,1020,5.0,2.0,0,0,,,,,,666,511
2024-01-01,WN,Southwest Airlines,6920,LAX,Los Angeles,CA,MIA,Miami,FL,1605,44.0,51.0,0,0,,,40.0,,,420,512
2024-01-01,AS,Alaska Airlines,800,DFW,Dallas,TX,SEA,Seattle,WA,2240,-2.0,-6.0,0,0,,,,,,508,513
2024-01-01,NK,Spirit Airlines,4241,LAX,Los Angeles,CA,SFO,San Francisco,CA,1730,0.0,1.0,0,0,,,,,,2596,514
2024-01-01,B6,JetBlue Airways,7106,PHX,Phoenix,AZ,DFW,Dallas,TX,1955,201.0,221.0,0,0,,,34.0,,,2561,515
2024-01-01,AS,Alaska Airlines,9992,MIA,Miami,FL,SEA,Seattle,WA,2040,60.0,99.0,0,0,48.0,,,,,1946,516
2024-01-01,AS,Alaska Airlines,244,JFK,New York,NY,SFO,San Francisco,CA,1645,0.0,-4.0,0,0,,,,,,743,517
2024-01-01,AS,Alaska Airlines,3320,LAX,Los Angeles,CA,JFK,New York,NY,1005,13.0,12.0,0,0,,,,,,216,518
2024-01-01,AS,Alaska Airlines,4877,JFK,New York,NY,LAX,Los Angeles,CA,1255,10.0,6.0,0,0,,,,,,372,519
2024-01-01,WN,Southwest Airlines,3262,JFK,New York,NY,DFW,Dallas,TX,1105,-5.0,-9.0,0,0,,,,,,1773,520
2024-01-01,NK,Spirit Airlines,7286,LAX,Los Angeles,CA,MIA,Miami,FL,1405,31.0,43.0,0,0,,,,,19.0,300,521
2024-01-01,AS,Alaska Airlines,762,SFO,San Francisco,CA,DEN,Denver,CO,1715,11.0,13.0,0,0,,,,,,2558,522
2024-01-01,NK,Spirit Airlines,4007,SEA,Seattle,WA,ORD,Chicago,IL,645,-5.0,-10.0,0,0,,,,,,2766,523
2024-01-01,AS,Alaska Airlines,4118,JFK,New York,NY,DEN,Denver,CO,1930,35.0,29.0,0,0,,,,,27.0,1026,524
2024-01-01,DL,Delta Air Lines,4815,MIA,Miami,FL,SFO,San Francisco,CA,1635,2.0,-1.0,0,0,,,,,,2584,525
2024-01-01,DL,Delta Air Lines,6313,ATL,Atlanta,GA,PHX,Phoenix,AZ,1715,5.0,10.0,0,0,,,,,,1930,526
2024-01-01,AS,Alaska Airlines,8227,SEA,Seattle,WA,MIA,Miami,FL,2025,0.0,-3.0,0,0,,,,,,2985,527
2024-01-01,UA,United Airlines,299,DEN,Denver,CO,LAX,Los Angeles,CA,1415,-5.0,-7.0,0,0,,,,,,1443,528
2024-01-01,WN,Southwest Airlines,4539,MIA,Miami,FL,JFK,New York,NY,1815,1.0,-4.0,0,0,,,,,,2592,529
2024-01-01,NK,Spirit Airlines,3210,DFW,Dallas,TX,ATL,Atlanta,GA,2215,13.0,9.0,0,0,,,,,,2624,530
2024-01-01,WN,Southwest Airlines,2666,ATL,Atlanta,GA,LAX,Los Angeles,CA,1220,35.0,50.0,0,0,21.0,,,,,2996,531
2024-01-01,AS,Alaska Airlines,9201,ATL,Atlanta,GA,JFK,New York,NY,720,-8.0,-3.0,0,0,,,,,,933,532
2024-01-01,F9,Frontier Airlines,8296,MIA,Miami,FL,DFW,Dallas,TX,950,2.0,0.0,0,0,,,,,,1724,533
2024-01-01,F9,Frontier Airlines,7820,JFK,New York,NY,DFW,Dallas,TX,1755,4.0,2.0,0,0,,,,,,880,534
2024-01-01,NK,Spirit Airlines,6487,DFW,Dallas,TX,PHX,Phoenix,AZ,1230,0.0,0.0,0,0,,,,,,2588,535
2024-01-01,WN,Southwest Airlines,125,SFO,San Francisco,CA,MIA,Miami,FL,945,-4.0,-9.0,0,0,,,,,,721,536
2024-01-01,DL,Delta Air Lines,8161,SFO,San Francisco,CA,JFK,New York,NY,2345,2.0,7.0,0,0,,,,,,582,537
2024-01-01,F9,Frontier Airlines,6714,MIA,Miami,FL,DFW,Dallas,TX,1325,,,1,0,,,,,,1534,538
2024-01-01,B6,JetBlue Airways,2554,JFK,New York,NY,DFW,Dallas,TX,925,11.0,15.0,0,0,,,,,,2124,539
2024-01-01,UA,United Airlines,3464,PHX,Phoenix,AZ,ORD,Chicago,IL,2040,-5.0,-4.0,0,0,,,,,,1385,540
2024-01-01,F9,Frontier Airlines,5647,SFO,San Francisco,CA,ORD,Chicago,IL,955,36.0,49.0,0,0,,16.0,,,,683,541
2024-01-01,B6,JetBlue Airways,4390,SEA,Seattle,WA,MIA,Miami,FL,1110,11.0,12.0,0,0,,,,,,1419,542
2024-01-01,AS,Alaska Airlines,6895,JFK,New York,NY,LAX,Los Angeles,CA,1320,5.0,9.0,0,0,,,,,,357,543
2024-01-01,AA,American Airlines,6496,DFW,Dallas,TX,MIA,Miami,FL,1310,-1.0,-2.0,0,0,,,,,,2898,544
2024-01-01,WN,Southwest Airlines,187,SFO,San Francisco,CA,LAX,Los Angeles,CA,1530,9.0,10.0,0,0,,,,,,1178,545
2024-01-01,AA,American Airlines,3598,DEN,Denver,CO,ATL,Atlanta,GA,2305,19.0,32.0,0,0,18.0,,,,,1925,546
2024-01-01,DL,Delta Air Lines,3397,SFO,San Francisco,CA,MIA,Miami,FL,1245,36.0,34.0,0,0,30.0,,,,,2036,547
2024-01-01,F9,Frontier Airlines,7724,SFO,San Francisco,CA,PHX,Phoenix,AZ,2330,107.0,121.0,0,0,,23.0,,,,1464,548
2024-01-01,UA,United Airlines,3803,JFK,New York,NY,SFO,San Francisco,CA,1320,-7.0,-2.0,0,0,,,,,,1888,549
2024-01-01,DL,Delta Air Lines,8463,ATL,Atlanta,GA,DFW,Dallas,TX,2005,-1.0,3.0,0,0,,,,,,2581,550
2024-01-01,DL,Delta Air Lines,8115,ORD,Chicago,IL,LAX,Los Angeles,CA,1805,-2.0,0.0,0,0,,,,,,1089,551
2024-01-01,NK,Spirit Airlines,8009,MIA,Miami,FL,JFK,New York,NY,2320,270.0,299.0,0,0,104.0,,,,,2837,552
2024-01-01,AS,Alaska Airlines,564,MIA,Miami,FL,PHX,Phoenix,AZ,1830,59.0,59.0,0,0,,16.0,,,,1435,553
2024-01-01,AA,American Airlines,4270,ATL,Atlanta,GA,LAX,Los Angeles,CA,2010,-1.0,1.0,0,0,,,,,,1097,554
2024-01-01,F9,Frontier Airlines,5033,PHX,Phoenix,AZ,SFO,San Francisco,CA,1800,16.0,26.0,0,0,15.0,,,,,1016,555
2024-01-01,DL,Delta Air Lines,7644,DEN,Denver,CO,ORD,Chicago,IL,2200,7.0,7.0,0,0,,,,,,2494,556
2024-01-01,F9,Frontier Airlines,6542,ORD,Chicago,IL,JFK,New York,NY,1225,-8.0,-12.0,0,0,,,,,,2616,557
2024-01-01,WN,Southwest Airlines,4372,SFO,San Francisco,CA,JFK,New York,NY,2155,9.0,4.0,0,0,,,,,,2323,558
2024-01-01,AA,American Airlines,9495,SFO,San Francisco,CA,ORD,Chicago,IL,1150,12.0,16.0,0,0,,,,,,2643,559
2024-01-01,DL,Delta Air Lines,4763,ATL,Atlanta,GA,LAX,Los Angeles,CA,1225,10.0,5.0,0,0,,,,,,1192,560
2024-01-01,NK,Spirit Airlines,728,ORD,Chicago,IL,LAX,Los Angeles,CA,805,7.0,6.0,0,0,,,,,,1429,561
2024-01-01,NK,Spirit Airlines,6867,SEA,Seattle,WA,DFW,Dallas,TX,1635,53.0,68.0,0,0,,43.0,,,,2382,562
2024-01-01,NK,Spirit Airlines,5609,SEA,Seattle,WA,DFW,Dallas,TX,1155,-9.0,-14.0,0,0,,,,,,1220,563
2024-01-01,WN,Southwest Airlines,5875,JFK,New York,NY,DEN,Denver,CO,2135,14.0,16.0,0,0,,,,,,2993,564
2024-01-01,WN,Southwest Airlines,3766,MIA,Miami,FL,ATL,Atlanta,GA,2035,49.0,65.0,0,0,25.0,,,,,1189,565
2024-01-01,AA,American Airlines,8533,LAX,Los Angeles,CA,JFK,New York,NY,930,11.0,15.0,0,0,,,,,,2154,566
2024-01-01,B6,JetBlue Airways,8142,ATL,Atlanta,GA,DEN,Denver,CO,2130,10.0,12.0,0,0,,,,,,2164,567
2024-01-01,UA,United Airlines,6828,ATL,Atlanta,GA,DFW,Dallas,TX,1615,-4.0,-9.0,0,0,,,,,,1638,568
2024-01-01,UA,United Airlines,1927,DFW,Dallas,TX,ATL,Atlanta,GA,2035,4.0,6.0,0,1,,,,,,771,569
2024-01-01,AA,American Airlines,6598,LAX,Los Angeles,CA,JFK,New York,NY,935,-9.0,-7.0,0,0,,,,,,298,570
2024-01-01,NK,Spirit Airlines,8824,LAX,Los Angeles,CA,JFK,New York,NY,1850,0.0,-5.0,0,0,,,,,,1889,571
2024-01-01,F9,Frontier Airlines,3071,DEN,Denver,CO,SFO,San Francisco,CA,910,10.0,8.0,0,0,,,,,,333,572
2024-01-01,AS,Alaska Airlines,3772,SFO,San Francisco,CA,SEA,Seattle,WA,1405,-9.0,-8.0,0,0,,,,,,1217,573
2024-01-01,WN,Southwest Airlines,688,JFK,New York,NY,SEA,Seattle,WA,2130,8.0,8.0,0,0,,,,,,2485,574
2024-01-01,DL,Delta Air Lines,1158,DEN,Denver,CO,DFW,Dallas,TX,1700,-2.0,-3.0,0,0,,,,,,1712,575
2024-01-01,UA,United Airlines,9809,DFW,Dallas,TX,DEN,Denver,CO,1730,12.0,8.0,0,0,,,,,,1159,576
2024-01-01,AS,Alaska Airlines,2947,MIA,Miami,FL,SFO,San Francisco,CA,1835,11.0,16.0,0,0,,,,,,2896,577
2024-01-01,AS,Alaska Airlines,5294,MIA,Miami,FL,SEA,Seattle,WA,2220,225.0,208.0,0,0,159.0,,,,,2904,578
2024-01-01,AA,American Airlines,7709,MIA,Miami,FL,ATL,Atlanta,GA,1340,14.0,16.0,0,0,,,,,,289,579
2024-01-01,F9,Frontier Airlines,5891,DFW,Dallas,TX,SFO,San Francisco,CA,2135,-2.0,-5.0,0,0,,,,,,836,580
